Attitude Estimation Problem
timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
0.028000,0.000247,-0.000204,0.000309,0.119381,0.125417,8.394465,17.077579,1.079599,34.599287
0.028500,0.000581,0.000073,-0.000643,-0.017261,0.070616,8.368636,17.166914,1.253240,34.716686
0.029000,0.000473,0.000246,-0.000660,0.063723,-0.005282,8.329867,17.070794,0.755363,34.420580
0.029500,0.000720,0.000245,-0.000473,-0.092223,0.149606,8.411900,17.014742,1.029742,34.444022
0.030000,0.000852,0.000126,-0.000651,0.169845,-0.048234,8.457068,16.876778,0.752230,34.218067
0.030500,0.000699,-0.000199,-0.000861,0.245758,-0.103098,8.236185,17.011785,0.698021,34.343420
0.031000,0.000446,-0.000059,-0.000484,0.134147,-0.079829,8.425595,16.981159,0.723805,34.609339
0.031500,0.000531,0.000067,-0.000300,-0.054798,0.030662,8.331770,17.199653,0.875345,34.451983
0.032000,0.000643,0.000295,-0.000757,-0.013834,0.048995,8.325941,17.160580,0.843657,34.385381
0.032500,0.003850,0.000208,-0.000619,-0.066320,-0.031430,8.283510,17.287547,1.151628,34.652074
0.033000,0.004063,0.000048,-0.000461,-0.038319,0.015626,8.387368,17.235358,0.600421,34.797007
0.033500,0.003941,0.000279,-0.000845,-0.023065,0.001647,8.361516,17.132553,1.176161,34.610773
0.034000,0.003907,0.000292,-0.000501,0.074048,0.148569,8.380826,17.066438,0.928460,34.606919
0.034500,0.003896,0.000727,-0.000597,0.053273,-0.020491,8.464563,16.996945,1.148773,34.230547
0.035000,0.003682,0.000437,-0.000503,0.162308,0.055030,8.248738,16.952660,1.375591,34.415571
0.035500,0.004168,0.000570,-0.000475,0.050121,0.128122,8.405324,17.011006,0.811681,34.600893
0.036000,0.004190,0.000155,-0.000678,0.104774,-0.065899,8.277786,16.915137,0.946028,34.699731
0.036500,0.003701,0.000320,-0.000829,0.018552,-0.173484,8.403490,16.922355,1.133789,34.694601
0.037000,0.004021,0.000356,-0.000848,0.134155,-0.188935,8.298577,17.260212,1.009007,35.160643
0.037500,0.003684,0.000466,-0.000376,-0.099833,-0.002603,8.390781,17.260123,1.044592,34.367445
0.038000,0.004299,0.000998,-0.000462,0.145482,0.100100,8.477659,17.038255,1.256865,34.865551
0.038500,0.005358,0.000097,-0.001208,0.018995,0.043504,8.340706,17.341753,1.133453,34.294290
0.039000,0.005394,0.000449,-0.001386,0.090795,-0.108362,8.511978,17.150789,0.743124,34.249632
0.039500,0.005531,0.000751,-0.001228,0.123983,0.025149,8.409903,17.102999,1.083192,34.710245
0.040000,0.005530,0.000320,-0.001603,0.044687,-0.284845,8.458183,17.152690,1.084915,34.346507
0.040500,0.005463,0.000521,-0.000900,-0.007147,-0.001190,8.498977,17.036680,0.692253,34.150247
0.041000,0.005588,0.000733,-0.001362,-0.003255,-0.111110,8.413416,17.199584,0.837621,34.704302
0.041500,0.005319,0.000334,-0.001408,0.011103,0.015563,8.444022,17.270414,0.863507,34.649938
0.042000,0.005997,0.000362,-0.001089,0.109162,-0.105597,8.445413,16.929499,0.627309,34.559970
0.042500,0.003273,0.000561,-0.001195,0.134443,-0.171027,8.445811,16.966151,0.898213,34.916776
0.043000,0.003425,0.000362,-0.001407,-0.054786,-0.033389,8.336385,16.762895,1.056832,34.344561
0.043500,0.003548,0.000275,-0.001524,-0.012829,0.189824,8.300097,17.231835,1.040635,34.609301
0.044000,0.003194,0.000403,-0.000951,-0.113741,-0.127325,8.601989,16.874808,0.835716,34.714860
0.044500,0.003486,0.000343,-0.001214,-0.042376,0.001474,8.387041,17.397994,1.075816,34.363327
0.045000,0.003720,0.000413,-0.001358,-0.091022,-0.019652,8.675733,17.122130,1.451019,34.555955
0.045500,0.003680,0.000456,-0.000960,0.144740,-0.081975,8.493027,17.338457,0.840794,34.528116
0.046000,0.003491,0.000118,-0.001553,-0.079633,-0.175139,8.530558,17.176181,1.060041,34.388576
0.046500,0.001151,0.000289,0.000011,0.121331,0.109660,8.380272,16.900860,1.173906,34.765784
0.047000,0.000735,0.000234,-0.000178,-0.012556,0.079767,8.467188,17.348143,1.331059,34.562159
0.047500,0.000630,0.000066,-0.000031,-0.035447,-0.159257,8.439175,16.996866,1.243811,34.673600
0.048000,0.000812,-0.000099,0.000119,0.113150,-0.116724,8.492138,16.867546,0.784412,34.630995
0.048500,0.001101,-0.000046,0.000181,0.037727,0.079816,8.515671,17.022670,0.978470,34.742851
0.049000,0.000395,-0.000075,-0.000124,-0.065802,-0.159034,8.373849,17.203057,1.239783,34.164098
0.049500,0.000563,-0.000244,-0.000018,0.093991,-0.050562,8.357652,17.105643,1.117425,34.242113
0.050000,0.000998,-0.000335,0.000056,-0.179509,0.180983,8.511002,16.930656,0.821678,34.540399
0.050500,0.000712,-0.000130,0.000254,0.081960,0.101784,8.485877,17.370442,1.373280,34.379340
0.051000,0.000921,0.000209,0.000018,-0.020380,-0.012385,8.384541,17.158272,1.091286,34.610895
0.051500,0.000669,-0.000110,0.000098,0.270132,0.060237,8.380884,17.133694,1.042162,34.861336
0.052000,0.000847,-0.000284,0.000067,0.051246,-0.097856,8.579496,17.269226,0.779412,34.689515
0.052500,-0.000899,0.000325,0.000414,-0.062430,0.054704,8.535246,17.228754,1.044321,34.754189
0.053000,-0.001120,-0.000250,-0.000269,0.043101,0.013671,8.428774,17.093069,1.022246,34.559570
0.053500,-0.001066,-0.000128,0.000275,-0.001418,-0.054058,8.382329,16.668012,0.968119,34.407469
0.054000,-0.001095,-0.000326,-0.000412,0.153576,-0.006822,8.348393,16.828266,1.259864,34.633349
0.054500,-0.000630,-0.000172,0.000278,-0.047819,0.115160,8.495856,17.051094,0.874765,34.593270
0.055000,-0.000776,0.000025,0.000028,0.060817,-0.021860,8.485539,17.247847,0.824244,34.535282
0.055500,-0.000898,0.000480,0.000125,-0.060661,-0.022074,8.525542,17.224078,0.610569,34.525122
0.056000,-0.000823,0.000419,0.000981,0.092496,-0.094959,8.341357,16.974134,0.957754,34.439572
0.056500,-0.000838,-0.000031,0.000456,0.015245,0.178293,8.234394,17.083353,1.354122,34.473809
0.057000,-0.000246,-0.000158,0.000336,0.032362,-0.134734,8.363677,17.113038,1.367810,34.430251
0.057500,-0.000441,0.000131,0.000307,-0.032496,-0.038319,8.373821,17.406445,0.984522,34.879509
0.058000,-0.000629,-0.000238,0.000335,0.005003,-0.049900,8.280115,17.201367,1.042649,34.523572
0.058500,-0.000656,0.000091,0.000270,0.082968,0.080076,8.512764,16.936610,0.998071,34.709099
0.059000,-0.000505,0.000251,0.000415,-0.151192,0.034268,8.495894,17.054309,0.922457,34.487903
0.059500,-0.000530,0.000055,0.000384,-0.099778,0.005028,8.415952,17.248041,1.219477,34.407688
0.060000,-0.000749,0.000109,0.000364,0.190157,0.198291,8.259742,16.928026,1.056515,34.830508
0.060500,0.000370,0.000296,0.000295,0.255924,-0.088251,8.526639,17.277616,0.742249,34.485343
0.061000,-0.000214,-0.000252,0.000461,0.102203,-0.096370,8.477457,16.877548,0.931886,34.845318
0.061500,-0.000005,0.000074,-0.000137,-0.006575,0.060034,8.450960,16.782762,0.671537,34.376593
0.062000,0.000130,0.000068,-0.000007,0.124992,0.011708,8.410745,17.112187,1.103010,34.620496
0.062500,-0.000156,0.000030,0.000229,0.114874,0.062664,8.501528,17.283338,0.643746,34.765159
0.063000,-0.000120,-0.000044,0.000167,-0.062784,-0.101373,8.370398,16.996709,1.124340,34.281253
0.063500,-0.000030,0.000277,-0.000305,-0.058368,0.083430,8.526166,17.057791,1.028929,34.758881
0.064000,-0.000110,0.000013,0.000279,-0.011378,0.148485,8.565769,16.751428,0.989332,34.327141
0.064500,0.000063,-0.000352,0.000167,0.028836,-0.078834,8.586647,17.154223,1.133145,34.784199
0.065000,0.000491,-0.000306,0.000277,-0.001881,0.016831,8.393416,16.953760,1.162047,34.798404
0.065500,0.000071,-0.000005,-0.000114,-0.085509,-0.144092,8.491543,16.740255,1.101385,34.720881
0.066000,0.000070,0.000272,0.000219,-0.074773,0.312823,8.318094,17.006991,0.750152,34.717885
0.066500,0.000491,0.000244,0.000190,-0.122600,0.055577,8.581999,16.825743,0.949056,34.528488
0.067000,0.000492,0.000093,0.000270,0.010793,0.061844,8.241661,17.194688,0.862694,34.404329
0.067500,0.000074,0.000019,-0.000044,-0.064089,-0.104230,8.236465,17.075892,1.177307,34.976909
0.068000,0.000336,-0.000236,0.000258,0.016079,-0.222208,8.294268,16.766410,1.044174,34.326891
0.068500,-0.000457,0.000546,0.000487,-0.049931,-0.079779,8.467684,17.253110,0.802596,34.406246
0.069000,-0.000045,0.000457,0.000015,0.035107,0.094289,8.503603,16.943298,0.968722,34.598490
0.069500,-0.000432,0.000067,0.000230,0.119385,0.003905,8.458305,17.150008,0.982281,34.280016
0.070000,-0.000109,0.000437,0.000192,0.055884,0.018391,8.387605,17.197027,0.973180,34.760045
0.070500,-0.000623,0.000313,0.000086,-0.029276,-0.078400,8.470227,16.920459,0.674685,34.529678
0.071000,-0.000554,0.000370,0.000570,-0.005219,-0.062824,8.360860,17.306477,1.014370,34.497768
0.071500,-0.000291,-0.000161,0.000395,-0.117869,0.102862,8.435617,16.889121,1.321998,34.337880
0.072000,-0.000400,0.000391,0.000663,-0.082796,0.085677,8.371132,16.917042,1.093164,34.178668
0.072500,-0.000837,0.000186,0.000455,-0.137659,0.107135,8.373488,17.302346,1.103588,34.709487
0.073000,-0.000739,0.000608,0.000410,-0.036998,0.008242,8.542977,17.164307,0.952283,34.331425
0.073500,-0.000243,0.000189,0.000502,0.006283,-0.116911,8.482564,17.029791,0.795429,34.629911
0.074000,-0.000198,0.000352,0.000384,-0.044678,0.194584,8.427571,17.212203,1.267821,34.607876
0.074500,-0.000355,0.000504,0.000912,-0.221269,0.040142,8.623903,17.234886,0.926043,34.444116
0.075000,-0.000441,0.000758,0.001145,0.163272,0.188832,8.324785,17.148005,0.908819,34.588126
0.075500,-0.000627,0.000653,0.001246,0.096291,-0.068774,8.450316,16.852293,0.813409,34.658687
0.076000,-0.000562,0.000511,0.000985,-0.124199,-0.060952,8.359447,17.227553,0.793353,34.665475
0.076500,-0.000378,0.000780,0.001053,0.094913,0.084871,8.455616,16.954079,0.986409,34.809267
0.077000,-0.000376,0.000950,0.000896,-0.132023,-0.027373,8.352397,17.212267,1.136543,34.904031
0.077500,-0.000075,0.000737,0.000374,0.091992,0.122955,8.534278,16.921080,0.793263,34.397177
0.078000,-0.000223,0.000683,0.000805,-0.071971,-0.272364,8.249389,17.007642,0.529564,34.496343
0.078500,-0.000282,0.000450,0.000525,0.147680,-0.036423,8.351932,16.951746,1.134162,34.604208
0.079000,-0.000876,0.000614,0.000869,0.169980,0.131724,8.430151,16.940919,1.096810,34.675660
0.079500,-0.000443,0.000834,0.000491,-0.025381,-0.009268,8.450606,16.908569,0.888150,34.107597
0.080000,-0.001023,0.000787,0.000683,0.165674,0.046688,8.500944,16.846499,0.840077,34.550622
0.080500,-0.000456,0.000921,0.000807,0.122203,-0.113969,8.503853,16.874474,0.884183,34.300273
0.081000,-0.000394,0.000824,0.000887,-0.025509,-0.249831,8.212941,17.089560,1.065103,34.613865
0.081500,-0.000693,0.000740,0.000818,-0.098521,0.057655,8.439167,17.058962,0.686174,34.416916
0.082000,-0.000382,0.000696,0.000886,0.022812,0.200910,8.299627,16.978098,0.905358,34.550807
0.082500,-0.001546,0.001160,0.001480,0.001435,0.034763,8.353391,17.331187,1.139473,34.346121
0.083000,-0.001899,0.000919,0.001007,0.007056,-0.157405,8.569950,17.187226,1.106340,34.381089
0.083500,-0.001969,0.001046,0.001463,-0.064585,0.209010,8.424407,17.220047,0.952047,34.264758
0.084000,-0.001551,0.001226,0.001534,0.107924,-0.001353,8.424582,17.144185,1.024707,34.492541
0.084500,-0.001221,0.001172,0.001588,-0.054748,0.016039,8.459772,17.049252,0.844335,34.653961
0.085000,-0.001475,0.001015,0.001190,-0.074957,-0.008604,8.366122,17.048077,1.014902,34.605232
0.085500,-0.001797,0.001006,0.001238,0.236220,-0.005047,8.583605,16.833990,0.810509,34.110679
0.086000,-0.001331,0.001539,0.001028,-0.015571,0.030164,8.294352,17.165209,0.749222,34.561989
0.086500,-0.001159,0.001128,0.001294,-0.040949,0.025240,8.587719,17.127858,1.098777,34.304500
0.087000,-0.001267,0.000965,0.001385,0.026556,0.143615,8.492337,17.043809,1.304489,34.866746
0.087500,-0.001364,0.001230,0.000977,0.168364,-0.001972,8.668869,17.246553,1.047688,34.342845
0.088000,-0.001374,0.001426,0.001156,-0.044833,-0.073359,8.305584,17.194764,0.952193,34.644486
0.088500,-0.001174,0.001413,0.001464,0.239351,0.086661,8.393970,16.934373,0.949289,34.568133
0.089000,-0.001312,0.001038,0.001414,0.130166,0.073362,8.626076,17.103719,1.077693,34.424936
0.089500,-0.001309,0.001567,0.001275,-0.152055,-0.022811,8.381013,16.797457,1.295567,35.016103
0.090000,-0.001269,0.001411,0.001595,-0.195031,0.110952,8.400400,17.142425,0.727437,34.387585
0.090500,-0.001682,0.001611,0.001523,0.078748,0.242063,8.392040,17.154284,1.240837,34.302889
0.091000,-0.001887,0.001424,0.001560,-0.038387,0.015916,8.527302,17.032219,1.020162,34.703141
0.091500,-0.002112,0.001661,0.001322,-0.053082,-0.059733,8.534360,16.989948,0.681087,34.656267
0.092000,-0.002431,0.001173,0.001265,0.042302,-0.202398,8.304036,17.272817,0.966405,34.614676
0.092500,-0.002200,0.001536,0.001887,0.155571,0.044473,8.350775,16.964678,0.819325,34.734366
0.093000,-0.001879,0.001400,0.001564,-0.013113,0.005243,8.501923,17.130718,1.076692,34.826025
0.093500,-0.002188,0.001540,0.001530,-0.132980,-0.080957,8.455227,16.852816,0.875820,34.567075
0.094000,-0.001978,0.001529,0.001710,-0.006005,0.061593,8.303621,16.947292,1.132998,34.500560
0.094500,-0.002267,0.001484,0.002054,0.040099,0.114028,8.476806,16.864768,0.994746,34.569494
0.095000,-0.001987,0.001774,0.001541,0.018093,-0.005802,8.343444,17.236032,1.057768,34.625533
0.095500,-0.001914,0.001468,0.001489,-0.003215,0.130975,8.415673,17.117641,0.945717,34.398720
0.096000,-0.002193,0.001568,0.001351,-0.085742,-0.045814,8.447951,17.111557,0.917753,34.862272
0.096500,-0.001897,0.001701,0.001599,-0.033652,0.052817,8.480441,17.314465,1.103804,34.609646
0.097000,-0.002091,0.001572,0.001461,0.093734,0.147483,8.528171,17.038914,0.738873,34.495099
0.097500,-0.001841,0.001104,0.001456,-0.090244,-0.087340,8.420038,17.075370,1.025995,34.627218
0.098000,-0.002439,0.001172,0.001803,-0.041507,-0.111040,8.383115,17.233310,0.848393,34.405174
0.098500,-0.001850,0.001331,0.001217,-0.043868,-0.063979,8.395819,17.335301,1.130227,34.461502
0.099000,-0.002637,0.001368,0.002019,0.122917,0.023910,8.677101,17.035105,0.961857,34.542883
0.099500,-0.001942,0.001365,0.001621,0.021205,-0.025472,8.428101,17.146800,1.469979,34.573372
0.100000,-0.002349,0.001418,0.001546,0.029875,0.047708,8.637234,17.183363,0.656640,34.443409
0.100500,-0.002502,0.002221,0.003102,-0.081312,0.090460,8.448647,17.292414,1.058990,33.691257
0.101000,-0.002348,0.001918,0.003215,-0.154555,0.081535,8.555593,17.185496,1.350959,34.152342
0.101500,-0.002151,0.001862,0.002849,-0.082526,0.002856,8.253587,17.348326,0.447311,34.717595
0.102000,-0.002211,0.002023,0.003318,-0.123061,0.109498,8.380620,17.053907,0.528540,34.622854
0.102500,-0.002574,0.002357,0.003058,-0.107933,0.026891,8.374970,17.277255,1.051313,34.649593
0.103000,-0.002430,0.002379,0.002959,-0.043567,0.078328,8.310460,16.976192,0.622532,34.670233
0.103500,-0.002675,0.001966,0.003125,-0.087423,0.019264,8.525502,17.392570,1.198692,34.153984
0.104000,-0.002803,0.002187,0.002922,0.128860,-0.063402,8.522270,16.763582,0.818022,34.230082
0.104500,-0.002599,0.001935,0.002756,-0.075210,0.187967,8.313281,17.063908,1.056723,34.261454
0.105000,-0.003179,0.002257,0.002967,0.137953,-0.062560,8.630830,17.205073,1.096662,34.431417
0.105500,-0.002870,0.002375,0.002884,0.063560,-0.098851,8.374988,17.022076,0.605142,34.473033
0.106000,-0.002792,0.002221,0.003061,0.082708,0.109875,8.420548,17.056696,1.013219,34.610060
0.106500,-0.002698,0.002504,0.003029,0.008379,0.080168,8.440983,17.102287,0.929708,34.592227
0.107000,-0.002773,0.002842,0.002898,-0.126658,-0.078398,8.451409,17.248239,0.962164,34.598298
0.107500,-0.002896,0.002272,0.002706,0.126500,0.166683,8.506342,17.019284,0.855887,34.637870
0.108000,-0.003086,0.002244,0.002902,0.032831,0.079170,8.360406,16.948142,1.054809,34.542600
0.108500,-0.003805,0.003003,0.003188,-0.011632,-0.079564,8.301680,16.996505,0.917102,34.439291
0.109000,-0.003690,0.003144,0.003311,0.037473,0.022298,8.497071,16.737936,1.053992,34.581820
0.109500,-0.004008,0.003105,0.003382,0.058909,0.028047,8.483849,17.218653,0.877742,34.902396
0.110000,-0.004170,0.002977,0.003398,-0.000515,0.045209,8.354413,16.981750,0.811440,34.345827
0.110500,-0.004059,0.003030,0.003048,0.041084,0.070977,8.360110,16.720808,1.275210,34.801438
0.111000,-0.003604,0.003246,0.003294,0.008996,-0.059410,8.374557,17.170545,0.807208,34.886273
0.111500,-0.003803,0.002499,0.003109,-0.109757,0.131221,8.535217,16.986997,0.927920,34.814245
0.112000,-0.003937,0.002772,0.003490,0.057971,0.202486,8.408588,17.181651,1.403711,34.585294
0.112500,-0.003266,0.003237,0.003041,0.309646,-0.019492,8.453434,16.978159,0.861697,34.181573
0.113000,-0.003626,0.003806,0.002962,-0.036426,0.041020,8.512002,17.000917,1.199987,34.652809
0.113500,-0.003624,0.003848,0.002874,-0.007798,0.182715,8.451815,17.058444,0.787703,34.581180
0.114000,-0.003936,0.003389,0.003106,0.030976,-0.088302,8.469913,17.249597,1.062274,34.569625
0.114500,-0.003507,0.003525,0.002849,-0.009856,-0.057969,8.349334,16.900875,1.146270,33.934154
0.115000,-0.003568,0.003359,0.003472,0.273247,-0.023196,8.280667,17.128113,1.474300,34.246969
0.115500,-0.003802,0.003347,0.003322,-0.066816,-0.001829,8.482845,17.007795,0.977498,34.448478
0.116000,-0.003518,0.003568,0.002867,0.059605,0.071633,8.362615,17.253901,1.069952,34.566971
0.116500,-0.003563,0.003264,0.003260,0.037961,-0.085055,8.365159,17.207778,0.982068,35.150281
0.117000,-0.003964,0.003568,0.003047,-0.089007,-0.116586,8.535068,17.083278,1.016373,34.208160
0.117500,-0.003936,0.003623,0.003262,0.073064,0.101863,8.431651,16.949362,1.199709,34.280440
0.118000,-0.003801,0.003772,0.003122,0.081949,-0.174425,8.514774,16.638336,0.984795,34.801837
0.118500,-0.002694,0.002672,0.003476,0.021426,0.066565,8.466030,17.062124,0.913736,34.179730
0.119000,-0.002603,0.002507,0.003520,-0.096056,-0.147884,8.355834,17.141045,1.105814,34.194541
0.119500,-0.002422,0.002403,0.003110,0.060535,0.072897,8.289652,17.272446,1.125855,34.755974
0.120000,-0.002370,0.003137,0.003520,-0.095477,-0.069725,8.391630,17.166247,1.104198,34.638170
0.120500,-0.002898,0.002072,0.002131,-0.133926,-0.140250,8.344757,17.221108,0.627806,34.248682
0.121000,-0.002541,0.001909,0.002307,0.012206,-0.115896,8.415999,16.911959,0.953128,34.612667
0.121500,-0.002394,0.001831,0.002332,0.110307,-0.128134,8.406853,17.116271,1.193295,34.759174
0.122000,-0.002082,0.002170,0.002119,0.106887,-0.038994,8.369798,16.885613,1.023979,34.374589
0.122500,-0.002530,0.002261,0.001833,0.120878,-0.027697,8.539133,17.017380,1.039950,33.881240
0.123000,-0.002467,0.002056,0.002565,0.046751,-0.031405,8.476087,17.518151,1.087015,34.423202
0.123500,-0.002537,0.002476,0.001963,0.035792,0.106192,8.372353,17.424894,0.910897,34.563518
0.124000,-0.002382,0.002201,0.002012,0.007606,-0.003038,8.498736,16.959693,1.296036,34.517781
0.124500,-0.002464,0.002384,0.002124,-0.100006,0.105777,8.474739,17.082301,1.209624,34.650757
0.125000,-0.002845,0.002131,0.002006,-0.129454,0.125068,8.653115,17.042996,1.191571,35.027100
0.125500,-0.002570,0.002117,0.001842,0.104511,0.147128,8.436298,17.114581,1.000080,34.570938
0.126000,-0.002830,0.002231,0.002084,-0.164242,-0.182953,8.453423,17.305856,0.862085,34.484466
0.126500,-0.003024,0.002293,0.002245,-0.056330,-0.089168,8.421353,16.757160,0.749383,34.438348
0.127000,-0.002645,0.001863,0.002362,0.065510,-0.143484,8.382390,17.042545,1.318226,34.641387
0.127500,-0.002428,0.002618,0.002279,0.155738,-0.105406,8.515447,16.877568,0.837090,34.802998
0.128000,-0.002419,0.002097,0.002359,-0.045536,0.058159,8.538410,17.270297,0.982701,34.452909
0.128500,-0.001770,0.001872,0.001527,0.078168,0.094817,8.311483,17.269947,0.785861,34.613706
0.129000,-0.001985,0.001518,0.001796,0.115736,-0.082971,8.453873,17.491035,1.016749,34.388768
0.129500,-0.001590,0.001522,0.001546,0.029414,0.052013,8.461685,17.132227,0.886589,34.269624
0.130000,-0.001832,0.001565,0.001826,-0.081796,-0.133154,8.515708,17.188198,1.192450,34.478326
0.130500,-0.002356,0.001446,0.001471,0.022093,0.119024,8.423170,16.980435,0.791795,34.509352
0.131000,-0.002370,0.001417,0.001442,-0.138453,0.100526,8.390312,16.944740,0.782219,34.902791
0.131500,-0.001937,0.001842,0.001579,0.037838,-0.062301,8.593602,17.142929,1.087229,34.708460
0.132000,-0.002108,0.001603,0.001844,-0.085129,-0.031026,8.438526,17.201574,0.897320,34.590792
0.132500,-0.002660,0.001568,0.002983,-0.106893,0.036363,8.590333,17.001169,1.061314,34.604128
0.133000,-0.002506,0.001885,0.002866,-0.046184,0.042874,8.150253,16.979248,0.720677,34.566489
0.133500,-0.002318,0.001541,0.002866,-0.000630,-0.028596,8.345094,17.013587,0.612516,34.636136
0.134000,-0.002503,0.001504,0.002549,0.112414,-0.029938,8.409776,17.238890,1.463744,34.462982
0.134500,-0.001385,0.001595,0.001609,-0.034777,-0.190441,8.313461,16.949097,0.762863,34.578560
0.135000,-0.001545,0.001897,0.001353,0.100256,-0.209935,8.350359,17.091833,0.820257,34.504678
0.135500,-0.001831,0.001477,0.002118,-0.037064,0.178902,8.505240,16.671625,1.154989,34.389918
0.136000,-0.001468,0.001822,0.001587,-0.052959,0.134588,8.352962,17.046121,0.701614,34.426215
0.136500,-0.001754,0.001756,0.001830,0.105078,-0.134167,8.535981,16.998905,0.974259,34.630848
0.137000,-0.001414,0.001624,0.001875,-0.037733,-0.100837,8.405773,17.329988,1.117553,34.723806
0.137500,-0.001496,0.001821,0.001985,0.031227,-0.046985,8.483581,17.331314,1.086108,34.531383
0.138000,-0.001859,0.001204,0.002025,-0.055593,0.065530,8.472306,17.247096,1.183031,34.663420
0.138500,-0.001285,0.001454,0.001441,-0.002920,-0.041613,8.442975,16.772414,0.814156,34.485533
0.139000,-0.001508,0.001853,0.002187,0.058743,0.210964,8.522476,17.202827,0.972114,34.757525
0.139500,-0.001424,0.001588,0.001637,0.101695,0.314558,8.479747,17.305988,1.207212,34.770770
0.140000,-0.001528,0.001602,0.001612,0.052108,0.073944,8.325874,16.852788,1.069126,34.421487
0.140500,-0.000564,0.001543,0.000785,-0.041591,-0.048173,8.493031,16.734848,0.920739,34.793760
0.141000,-0.001170,0.001353,0.000684,-0.014380,0.016845,8.537413,17.141295,1.364844,34.572697
0.141500,-0.000892,0.001433,0.000682,0.090286,-0.013425,8.360078,17.524093,1.010280,34.542894
0.142000,-0.000832,0.001308,0.000622,0.117740,0.080979,8.265605,16.806007,1.190015,34.441836
0.142500,-0.001348,0.001195,0.000438,-0.028418,0.019587,8.506272,16.927811,1.222874,34.761723
0.143000,-0.001245,0.001523,0.000904,0.095009,0.031529,8.486738,17.270544,0.906238,34.528775
0.143500,-0.000706,0.001233,0.000827,0.009642,-0.065117,8.401321,17.040896,1.126752,34.837910
0.144000,-0.000981,0.001222,0.000328,0.005081,-0.000626,8.237421,17.123332,1.356448,34.711467
0.144500,-0.001096,0.001066,0.000598,-0.036947,0.008540,8.399292,17.007153,1.135603,34.867286
0.145000,-0.001188,0.001037,0.001232,-0.021750,0.052104,8.318812,17.437352,1.204581,34.543583
0.145500,-0.000995,0.001055,0.000915,-0.161126,-0.032273,8.504787,17.010604,1.086875,34.861147
0.146000,-0.001169,0.001011,0.000643,0.173429,0.081775,8.279529,17.135902,1.063433,34.548558
0.146500,-0.001209,0.000899,0.000609,-0.020305,0.028745,8.445604,16.989145,0.944601,34.564756
0.147000,-0.001074,0.001132,0.000500,0.057556,-0.089690,8.434237,17.383299,0.929628,34.548812
0.147500,-0.001204,0.001255,0.001081,0.045546,0.086154,8.346383,16.885558,1.113846,34.801984
0.148000,-0.000970,0.001059,0.000692,-0.031699,-0.269993,8.364975,17.365230,1.014935,34.649348
0.148500,-0.000860,0.000811,0.000661,-0.049791,-0.100049,8.444395,17.022665,1.077466,34.599189
