timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
8.599999999999999312e-02,-1.511004586160640461e-03,1.246123904918886374e-03,1.308958004465487265e-03,5.298453706604092789e-02,-1.014195644492184994e-01,8.425891772215523545e+00,1.708807863468518917e+04,9.075363247334223615e+02,3.489244313921147841e+04
8.999999999999999667e-02,-1.109296247316599558e-03,1.347164838556160361e-03,1.264389673147593967e-03,5.737699783537397735e-02,-8.538402430072582205e-02,8.414304517292572783e+00,1.702267081256421807e+04,1.303840034993994777e+03,3.432390311366915557e+04
9.400000000000000022e-02,-2.114248847084614687e-03,1.636514887094913957e-03,1.527692737901294737e-03,4.136049314150301581e-02,-1.073784046656167529e-01,8.406665927295755125e+00,1.716914925818020129e+04,1.043656542093516464e+03,3.436923594216339552e+04
1.000000000000000056e-01,-2.985337900361279689e-03,2.328025491691415073e-03,2.341508673226016992e-03,3.282798646080994920e-02,-8.254490307987906450e-02,8.429612986425542687e+00,1.708988641396546882e+04,1.215148966684999323e+03,3.447444724287581630e+04
1.039999999999999952e-01,-2.419400976591862002e-03,2.079066054159289540e-03,3.145412385391174910e-03,1.463809394622766699e-02,-9.279577394410958024e-02,8.439245611130509417e+00,1.672946881458537973e+04,9.776191972866672586e+02,3.436312151945660298e+04
1.079999999999999988e-01,-2.737458734471322642e-03,2.435240619352355834e-03,2.937106675718803052e-03,2.085511746863206659e-02,-1.068351323846140899e-01,8.413662620674768888e+00,1.698915597064698522e+04,9.646970464044916298e+02,3.420855206231906777e+04
1.079999999999999988e-01,7.866275069603799279e-05,1.112786271535229219e-04,1.260133808844205079e-04,5.261458585458975157e-02,-9.016161092759449047e-02,8.436195708646884839e+00,1.674384375213798921e+04,1.073288479778223518e+03,3.443645128520909930e+04
1.120000000000000023e-01,-3.769636608337292253e-03,3.117573806171184281e-03,3.530730444560086379e-03,5.276177384352494920e-02,-7.368330002141247614e-02,8.420698820050315447e+00,1.656059441829449497e+04,1.130859711300578965e+03,3.458985004572587059e+04
1.179999999999999938e-01,-5.352742055166943673e-03,5.396380963237672017e-03,4.998623286525902612e-03,8.200292367235981206e-02,-9.480702910253667459e-02,8.369546026103769520e+00,1.691647040002582798e+04,7.248744024176805851e+02,3.469877871693305497e+04
1.199999999999999956e-01,-1.239918558850019222e-03,1.473855027261725473e-03,1.959628475376932414e-03,6.749068426378990182e-02,-9.990278143431352564e-02,8.411774075120128202e+00,1.712113214559355765e+04,1.437284498901329698e+03,3.461880229978889838e+04
1.280000000000000027e-01,-4.888579380447830892e-03,4.495640726633565350e-03,4.546170507699261523e-03,6.145179796125965765e-02,-1.229607821491664477e-01,8.384583498832240522e+00,1.712794251478896695e+04,9.451185376225669188e+02,3.469552068721105024e+04
1.320000000000000062e-01,-1.753675116295451896e-03,1.892285548291230404e-03,1.934507196764082265e-03,3.180114589260166214e-03,-1.068614894999720677e-01,8.418409164930217514e+00,1.717345529270928091e+04,1.218059955587352079e+03,3.443784720119968551e+04
1.340000000000000080e-01,-1.059559390717902975e-03,1.197785238299574557e-03,1.700556748824408500e-03,4.565952957564452241e-02,-8.549432016857719252e-02,8.381361108715946528e+00,1.696902766433327997e+04,8.843391102584635064e+02,3.469070135066550574e+04
1.400000000000000133e-01,-2.145220374919916059e-03,2.806532207537829407e-03,2.917694345681347886e-03,-1.111160070107503756e-02,-9.000865614989027319e-02,8.400180889109227778e+00,1.734124213486652297e+04,8.877450987645504483e+02,3.445669549816416111e+04
1.439999999999999891e-01,-9.068551568283506840e-04,1.497879847825549487e-03,8.790422290959620539e-04,4.423758312484395161e-02,-7.708890109096420973e-02,8.412381230297190982e+00,1.711291534475377193e+04,9.286262038612896959e+02,3.472203572028216877e+04
1.479999999999999927e-01,-1.013876764446787482e-03,1.306943610939407001e-03,1.268667973664395002e-03,5.021617963420910158e-02,-8.658244104238174699e-02,8.420217687361162717e+00,1.661844198313388188e+04,8.164861557227416142e+02,3.438795799732859450e+04
1.539999999999999980e-01,-7.538212540333319184e-04,1.386920120896492289e-03,1.151507822542767586e-03,2.088121118781822994e-02,-9.478967684260763971e-02,8.413551906804771718e+00,1.660507353590405910e+04,7.899192758823448912e+02,3.436246732343671465e+04
1.580000000000000016e-01,-1.941168788006397445e-04,2.657820981368818106e-04,2.062392790572657004e-04,5.138011594657879155e-02,-9.908429088385753425e-02,8.420039728120297440e+00,1.701333845186821782e+04,1.189947838922904111e+03,3.449157703882839996e+04
1.620000000000000051e-01,1.434040771803895458e-04,-1.621769539349198668e-05,9.729765898341621606e-04,2.965731432039565157e-02,-9.356294907528638072e-02,8.426206764267954341e+00,1.685351121544031048e+04,9.645013505521479829e+02,3.474091009461936483e+04
1.660000000000000087e-01,2.658199158516094326e-04,1.390826345035788632e-04,-2.793589564553166445e-04,-4.887703548892521899e-03,-1.171383277144054796e-01,8.379972675693521111e+00,1.686407505078824033e+04,8.000922915464242351e+02,3.464638913556208718e+04
1.700000000000000122e-01,7.100650475500255615e-05,3.971109121543022836e-05,5.864642174225611574e-04,-1.169691309360939430e-02,-1.047762219588252164e-01,8.424605061725142008e+00,1.700942823432527439e+04,1.100230729613480207e+03,3.453614856675802730e+04
1.739999999999999880e-01,3.567555149438422822e-04,-4.400153835711640153e-05,1.547071572546700007e-04,2.928329769757572615e-02,-8.724809607883855789e-02,8.431400735133726343e+00,1.718731075979873640e+04,7.761098247833068626e+02,3.453643739644424204e+04
1.799999999999999933e-01,4.062811941967919296e-04,-4.797602258299170233e-04,6.089141398136246582e-04,6.155243683759339945e-02,-9.257610325524874562e-02,8.436688106530946030e+00,1.701161477538679537e+04,7.412929581441796927e+02,3.423751495247755520e+04
1.839999999999999969e-01,1.470511273332831496e-03,-3.275874625018817318e-03,-1.126280803364179987e-03,3.695454722964513355e-02,-1.078992429814812914e-01,8.397728400964684425e+00,1.718477961327917728e+04,9.081971357403742786e+02,3.434154498147521372e+04
1.880000000000000004e-01,1.947563251261998215e-03,-4.706045337493106225e-03,-2.713518020141089150e-03,5.659141453735576366e-03,-1.088572323610913772e-01,8.402456098044666533e+00,1.703477431886126942e+04,1.193561976372802292e+03,3.409876847380649269e+04
1.920000000000000040e-01,2.735251286567989999e-03,-6.596379461649363139e-03,-3.277248097392540180e-03,5.156362811058401441e-02,-5.659502654990340720e-02,8.381972829605723874e+00,1.676586698665452423e+04,7.990261058900799753e+02,3.481921042749148182e+04
1.960000000000000075e-01,3.096365672609611465e-03,-8.006036244896088880e-03,-4.894787685963436497e-03,4.361992774583185045e-02,-1.117283755447399940e-01,8.419110426346993137e+00,1.710974200144301358e+04,1.125381502679982532e+03,3.431748468629644776e+04
2.000000000000000111e-01,3.608169820559860991e-03,-1.052721646229402667e-02,-6.525501668134558488e-03,3.349957328649981469e-02,-1.274252448421593631e-01,8.428182441404629799e+00,1.684106022461110842e+04,1.064740820869027402e+03,3.454763063625579525e+04
2.059999999999999887e-01,7.627789187147419360e-03,-1.777847730615167085e-02,-1.131819860305600944e-02,2.462707258946126437e-02,-1.012435830467449532e-01,8.388221445133096310e+00,1.716490925230659923e+04,9.440922972429387983e+02,3.458873118024919677e+04
2.099999999999999922e-01,5.589722845568819917e-03,-1.448096041733128517e-02,-8.615962369711972421e-03,2.412979798008630869e-02,-8.182953836416807791e-02,8.405831563137764917e+00,1.709162739552146741e+04,1.131430627486663980e+03,3.468960716694450093e+04
2.139999999999999958e-01,6.691164114767116262e-03,-1.558012737801654259e-02,-1.035420131247607838e-02,4.431621484877957401e-02,-8.293432923755261754e-02,8.436029599393002343e+00,1.675121430614003475e+04,5.502457253483207751e+02,3.472602757617531461e+04
2.200000000000000011e-01,1.064828209306196635e-02,-2.679883936593052685e-02,-1.672182152194804164e-02,3.179379728990598675e-02,-1.193594699081362148e-01,8.430960581944978216e+00,1.729577570016324171e+04,7.891647450868314309e+02,3.417284362315762701e+04
2.220000000000000029e-01,3.769346253298126205e-03,-9.601182441532497835e-03,-6.100767378460265726e-03,3.234485272434749897e-02,-6.741100881555596447e-02,8.417283565576324733e+00,1.708734516101144618e+04,1.166042868305818502e+03,3.487679462396848248e+04
2.280000000000000082e-01,1.262787605951012221e-02,-3.204107337054941385e-02,-2.079549178733945680e-02,3.743268467531869065e-02,-8.231107648072998051e-02,8.448635802547245888e+00,1.717209445531154051e+04,9.182443532863431983e+02,3.435616423043292889e+04
2.340000000000000135e-01,1.295917787544590381e-02,-3.278049100811496197e-02,-2.219228836005472313e-02,8.270429980104732071e-02,-8.747171551731851291e-02,8.412818712724501324e+00,1.707930548316408385e+04,9.354795454863892701e+02,3.433036628090451268e+04
2.379999999999999893e-01,8.753700578049014580e-03,-2.165301116917276586e-02,-1.312951881852410067e-02,6.342337637164841002e-02,-1.054823472079838981e-01,8.416275783800932331e+00,1.747476924843723828e+04,1.339153471335175254e+03,3.474326478572047927e+04
2.419999999999999929e-01,8.862433532774263364e-03,-2.158740769659828890e-02,-1.315499510972583871e-02,4.211490707895120672e-02,-8.200133699320097391e-02,8.392946401932091405e+00,1.690561992359028955e+04,1.162055318967420362e+03,3.464609938824117125e+04
2.439999999999999947e-01,4.238928664636120759e-03,-1.060291496681043527e-02,-6.708727041089317111e-03,1.120724313271181244e-02,-1.296022721632620889e-01,8.387265771318872964e+00,1.716976581550360424e+04,1.239112000793025118e+03,3.464451779842353426e+04
2.500000000000000000e-01,1.228019733529844837e-02,-3.208347959069333954e-02,-2.081509960688686031e-02,3.491030323206418401e-02,-9.360116507403794250e-02,8.448357009037760434e+00,1.723145309995858042e+04,1.124152726073601798e+03,3.458550863128733181e+04
2.520000000000000018e-01,3.993901348394903426e-03,-1.014548914072959523e-02,-6.335232177198070989e-03,6.655324950522489846e-02,-1.068531042409017751e-01,8.416566178359701667e+00,1.674667306099815687e+04,1.018514822785893330e+03,3.441197288598456362e+04
2.600000000000000089e-01,1.405405043888651416e-02,-3.503210393655417643e-02,-2.302811292243960722e-02,3.747934006823592373e-02,-9.283378077780088389e-02,8.413317106363443543e+00,1.684851615686675723e+04,1.329914732206457074e+03,3.484975482447673130e+04
2.640000000000000124e-01,5.783850944192721506e-03,-1.505507549805705676e-02,-8.818161424535458578e-03,5.851981921458802860e-02,-9.374699381708645474e-02,8.430886956173459623e+00,1.735903006624215413e+04,1.056445336394839387e+03,3.477578777951347729e+04
2.660000000000000142e-01,3.100890775725631109e-03,-6.605787324585799328e-03,-4.414359457569856648e-03,2.352716336021989929e-02,-8.674123723923418683e-02,8.461563086292342106e+00,1.710041520478493840e+04,1.047047948513830079e+03,3.430443928640856757e+04
2.720000000000000195e-01,7.450517309825904766e-03,-1.873421998467619115e-02,-1.137197561809507283e-02,5.146378968494231404e-02,-5.796261858217118673e-02,8.411439115882465956e+00,1.717714438417396741e+04,1.021399422692583016e+03,3.426281457698975282e+04
2.760000000000000231e-01,4.808123210545743251e-03,-9.753121032387032305e-03,-6.215626196698359127e-03,5.895235948459246617e-02,-8.761013845497570007e-02,8.406200053521768467e+00,1.709214790991209156e+04,9.954693868889435180e+02,3.485938929734141129e+04
2.800000000000000266e-01,3.607040117842734428e-03,-8.736611813415031541e-03,-5.179642314229167786e-03,3.205247807267568028e-02,-7.775719982984255485e-02,8.392576998084733120e+00,1.727552004486432270e+04,1.013861718095639276e+03,3.456037343072681688e+04
2.859999999999999765e-01,3.932655584652626837e-03,-9.137647483665646206e-03,-5.531578145142557364e-03,6.127452915358894830e-02,-6.453260824322809563e-02,8.416937865846154665e+00,1.711305703004694442e+04,9.734746834037433700e+02,3.430323861445213697e+04
2.899999999999999800e-01,2.097780105591150451e-03,-4.504445319698005198e-03,-2.875804623263320762e-03,4.240303581878491351e-02,-7.709571798985241642e-02,8.403433511908128040e+00,1.707610455883528266e+04,8.693010614282264896e+02,3.427054974385942478e+04
2.939999999999999836e-01,1.569190065306544282e-03,-1.873130586444891974e-03,-2.047649547825086853e-03,6.691663588418297892e-02,-1.227609387355252102e-01,8.402894693545935212e+00,1.720400558276101583e+04,1.088752001245711426e+03,3.416704723101881973e+04
2.979999999999999871e-01,1.045788454476088460e-03,-5.237199886363524352e-04,-3.186348094597894927e-04,8.423311484212488848e-03,-1.160102891040129813e-01,8.436884024886071032e+00,1.708201641891584586e+04,1.205339573250114881e+03,3.471526107224509178e+04
2.999999999999999889e-01,3.729030768390706463e-04,1.155496767764788266e-04,9.618135437085712771e-05,6.615556303037314900e-02,-1.004934006016939968e-01,8.379556690804493613e+00,1.730333580590784186e+04,1.021043075473694671e+03,3.434836651820132829e+04
3.059999999999999942e-01,-2.350525499579666708e-04,1.279394421219803932e-03,7.977876234493469412e-04,-1.106494966068915370e-02,-9.699041522177460906e-02,8.458015106344271672e+00,1.689681548570240921e+04,1.079830561296553697e+03,3.458429560024497187e+04
3.119999999999999996e-01,6.673880918569368662e-04,3.805333547481912822e-04,-1.434546569610951699e-04,5.692639052648829079e-02,-9.730095792685293510e-02,8.418908400239724088e+00,1.735361969738985863e+04,1.225429693199787835e+03,3.448574278182080161e+04
3.160000000000000031e-01,4.347014757675342128e-04,3.164502799802517861e-04,3.047621621162786062e-04,1.701686661129969691e-02,-9.205011660681149122e-02,8.411596331999747989e+00,1.686593416543710191e+04,9.520565334657646872e+02,3.455305267955429008e+04
3.200000000000000067e-01,3.553217895929526213e-04,9.173390487234459392e-04,2.102128082555336410e-04,4.650522634599863619e-02,-7.028635434089365586e-02,8.416499699052890193e+00,1.706666887483470418e+04,9.022097567748803613e+02,3.455993933201109758e+04
3.240000000000000102e-01,2.592206382501248451e-04,7.602382236663609259e-04,1.595343350306081386e-03,6.159097488646662899e-02,-9.987050870309914508e-02,8.427563106983923191e+00,1.700850452428521749e+04,8.924553875223882642e+02,3.457122859177995997e+04
3.280000000000000138e-01,3.445742954001209746e-04,9.413016561762906770e-04,3.539380116988963178e-03,8.079498547391970875e-02,-1.055060534454670407e-01,8.391852897443317971e+00,1.702812784997177368e+04,1.060263969753373431e+03,3.456387654306785407e+04
3.320000000000000173e-01,2.426777688518481349e-04,1.085800591929720563e-03,4.026678264985901826e-03,7.492313895904594012e-02,-8.993331392346316788e-02,8.437683252705554082e+00,1.688603479622103623e+04,9.202573183038866773e+02,3.478825691360946803e+04
3.380000000000000226e-01,-2.621033583470163070e-04,1.533272056879204058e-03,8.842006420384292825e-03,3.933182084313014554e-02,-5.702487007875405023e-02,8.412236586700867491e+00,1.688160298830595639e+04,6.045168446909522117e+02,3.415261830715223914e+04
3.420000000000000262e-01,1.440756576177520747e-04,1.571770442110508037e-03,7.410962760307260831e-03,5.332248753861749263e-02,-5.483655115397949309e-02,8.402371498520254889e+00,1.711101975832770404e+04,1.017754890526358736e+03,3.448870646581170877e+04
3.459999999999999742e-01,1.409029366243368868e-04,1.461689107528494312e-03,7.630103247808156866e-03,2.931377657438931014e-02,-9.510571344727264398e-02,8.418653619723501791e+00,1.733927274618004230e+04,4.963419249555907982e+02,3.458768875636661687e+04
3.499999999999999778e-01,-1.024700244910920562e-04,1.850006062510167575e-03,9.396947684445227170e-03,1.678776532280296108e-02,-7.339732321250218294e-02,8.398831567839335932e+00,1.740607148217346912e+04,7.933371975536143736e+02,3.443830724378763261e+04
3.539999999999999813e-01,-1.470942805913959955e-04,1.746821469352689924e-03,1.105685353264242686e-02,7.103091168485957396e-02,-1.340455784893258839e-01,8.393875725649960984e+00,1.696012838574227499e+04,8.375199998765311875e+02,3.444868248485017102e+04
3.599999999999999867e-01,1.185927454700583966e-05,2.636271625775588826e-03,1.622744139216535098e-02,1.429033113898496576e-02,-1.026921436810535465e-01,8.414560440315053569e+00,1.738002810717212924e+04,1.362693691072179718e+03,3.444693138650138280e+04
3.639999999999999902e-01,-2.311478443391396897e-04,2.164542439730817065e-03,1.208325222404211391e-02,4.439426821029165277e-02,-9.125034913617524612e-02,8.406423490005414223e+00,1.747191361529402639e+04,1.014711496837419645e+03,3.484959661943402170e+04
3.679999999999999938e-01,6.808770972770655057e-05,2.004945953183675383e-03,1.270468897936349872e-02,5.200918980270678726e-02,-1.063604074286372131e-01,8.423744236038761102e+00,1.708681297975702546e+04,1.032238190446336148e+03,3.458222570026047470e+04
3.719999999999999973e-01,-3.191078331201627617e-04,2.277065216955760207e-03,1.263334049482681999e-02,6.114828123657091441e-02,-7.851325866785449636e-02,8.420737989111803046e+00,1.771707034566316361e+04,1.170056726414810555e+03,3.437565401563596970e+04
3.760000000000000009e-01,2.408602931352045538e-05,2.352920049126106493e-03,1.320305425244302014e-02,5.377436696791804832e-02,-4.552457019283573381e-02,8.407865510848605339e+00,1.729117816404115001e+04,9.354135301320069402e+02,3.441766097475292918e+04
3.820000000000000062e-01,-8.340150467054446501e-04,3.100028516231607273e-03,2.318785976171157739e-02,4.162959112522091054e-02,-1.013361621005525876e-01,8.388962263830023858e+00,1.727932577828368085e+04,1.009384015388193234e+03,3.456584123177331639e+04
3.860000000000000098e-01,-1.955567745737724680e-04,2.753178875777415220e-03,1.655770897942852871e-02,2.282128571390396737e-02,-1.040585590078473427e-01,8.408194001156795494e+00,1.710678826280371504e+04,1.067055556285969487e+03,3.459416992164034309e+04
3.900000000000000133e-01,-6.238899296668379540e-04,2.727598338172138211e-03,1.722500637853813937e-02,5.433682286676332768e-02,-8.529231039952585303e-02,8.394297000940879272e+00,1.673074692571529886e+04,1.129335034412220239e+03,3.432323193548520067e+04
3.940000000000000169e-01,-1.455367138574133776e-04,2.714763727528309977e-03,1.829718465321061513e-02,6.559305154957054129e-02,-7.154316751760404769e-02,8.406414831954958089e+00,1.682586587313805649e+04,9.883602928285554299e+02,3.452873111965541466e+04
3.980000000000000204e-01,-1.141440197101220404e-04,3.052240835437456529e-03,1.952885492479287943e-02,3.445775162789202484e-02,-7.537810593260917125e-02,8.413367376284837107e+00,1.696990015864141969e+04,1.158333956118672859e+03,3.425412520784576918e+04
4.040000000000000258e-01,-9.721224135612949787e-04,4.060554906599006010e-03,3.265414914052492540e-02,1.844814442577457497e-02,-8.775346541753416274e-02,8.414848784831651329e+00,1.702480255959779242e+04,8.831382630908830151e+02,3.450394910329076811e+04
4.079999999999999738e-01,-3.360516964647734112e-06,3.293645534890865534e-03,2.237314560592217755e-02,2.933398098667335668e-02,-8.260681267769034997e-02,8.380511733669949948e+00,1.715667426916160912e+04,8.000837791844699041e+02,3.465263224350366363e+04
4.119999999999999774e-01,-6.972351282640847255e-04,2.934246754403436151e-03,2.240347153065070165e-02,7.397875268014815486e-02,-6.147824565753437498e-02,8.404557948852721339e+00,1.711487535568325256e+04,6.280990292283859162e+02,3.413591342588316184e+04
4.159999999999999809e-01,-3.078158449792873521e-04,3.510197333927042758e-03,2.411029857616174207e-02,5.443236367521450680e-02,-1.346556183400572093e-01,8.386481471988746605e+00,1.710008120308935759e+04,9.482955635505005603e+02,3.449351315530056308e+04
4.199999999999999845e-01,-5.911219589420351611e-04,3.559781009986711254e-03,2.629352710502395191e-02,4.119579818110376962e-02,-1.079297399802908730e-01,8.423896488323233456e+00,1.709678819069950259e+04,1.032406987127649245e+03,3.469619941830389143e+04
4.239999999999999880e-01,-5.043434986338631281e-04,3.061961385608025308e-03,2.254212029759142602e-02,8.693830515631063849e-02,-1.100459033327714498e-01,8.392859404827616387e+00,1.688788112121381346e+04,7.615172642637454601e+02,3.430315827601070487e+04
4.279999999999999916e-01,-6.907789675187608197e-04,3.286170131052314550e-03,2.074525630270367127e-02,5.161603728883951137e-02,-5.432323850925181719e-02,8.385161310611110252e+00,1.715733359209744594e+04,1.225604609121787234e+03,3.443087156100833818e+04
4.339999999999999969e-01,-1.320115750717400747e-03,4.855726077161698351e-03,3.605543681013088919e-02,5.174913571814690472e-02,-5.017484183675822301e-02,8.376573814779717964e+00,1.661927384861355313e+04,6.547970616592799615e+02,3.435377195908968133e+04
4.380000000000000004e-01,-6.753865994815176372e-04,2.971208567052334264e-03,1.908768231830744108e-02,2.106949280382878695e-02,-9.510666238307870224e-02,8.399197341931934346e+00,1.699354597927541909e+04,9.029735989527682705e+02,3.452185668238167273e+04
4.420000000000000040e-01,-7.459608758408383788e-04,2.906367203504151009e-03,1.627276491608190684e-02,6.286756493641967869e-02,-8.183973754874751538e-02,8.374109979963781925e+00,1.704068843864703013e+04,1.182559122137313125e+03,3.438434333126102865e+04
