timestamp,dt,meas_0,meas_1,meas_2,meas_3,control_0,control_1,control_2,control_3,sensor_mask_0,sensor_mask_1,sensor_mask_2,sensor_mask_3
0.108000,0.004000,0.001152,0.004067,0.015551,0.071000,0.000000,-0.000000,-0.000000,0.000101,1,1,1,1
0.112000,0.006000,0.001745,0.003613,0.014992,0.071000,0.000000,-0.000000,-0.000000,0.000151,1,1,1,1
0.118000,0.002000,0.003962,0.004695,0.014399,0.068000,0.000000,-0.000000,-0.000000,0.000227,1,1,1,1
0.120000,0.008000,0.005358,0.008535,0.013561,0.068000,0.000000,-0.000000,-0.000000,0.000253,1,1,1,1
0.128000,0.004000,0.007313,0.010036,0.013090,0.073000,0.000000,-0.000000,-0.000000,0.000354,1,1,1,1
0.132000,0.002000,0.008954,0.010751,0.012584,0.073000,0.000000,-0.000000,-0.000000,0.000404,1,1,1,1
0.134000,0.006000,0.009879,0.010297,0.011921,0.073000,0.000000,-0.000000,-0.000000,0.000430,1,1,1,1
0.140000,0.004000,0.009861,0.010664,0.011606,0.073000,0.000000,-0.000000,-0.000000,0.000506,1,1,1,1
0.144000,0.004000,0.009093,0.011781,0.011170,0.073000,0.000000,-0.000000,-0.000000,0.000557,1,1,1,1
0.148000,0.006000,0.007749,0.010559,0.010769,0.071000,0.000000,-0.000000,-0.000000,0.000607,1,1,1,1
0.154000,0.004000,0.006859,0.010158,0.010542,0.071000,0.000000,-0.000000,-0.000000,0.000684,1,1,1,1
0.158000,0.004000,0.008029,0.011135,0.010542,0.071000,0.000000,-0.000000,-0.000000,0.000735,1,1,1,1
0.162000,0.004000,0.009215,0.013509,0.010524,0.069000,0.000000,-0.000000,-0.000000,0.000786,1,1,1,1
0.166000,0.004000,0.010978,0.014469,0.010507,0.069000,0.000000,-0.000000,-0.000000,0.000837,1,1,1,1
0.170000,0.004000,0.012357,0.012584,0.010472,0.069000,0.000000,-0.000000,-0.000000,0.000889,1,1,1,1
0.174000,0.006000,0.012811,0.010629,0.009687,0.072000,0.000000,-0.000000,-0.000000,0.000941,1,1,1,1
0.180000,0.004000,0.013718,0.009983,0.009023,0.072000,0.000000,-0.000000,-0.000000,0.001020,1,1,1,1
0.184000,0.004000,0.014207,0.009931,0.008290,0.069000,0.000000,-0.000000,-0.000000,0.001071,1,1,1,1
0.188000,0.004000,0.014190,0.009285,0.007784,0.069000,0.000000,-0.000000,-0.000000,0.001120,1,1,1,1
0.192000,0.004000,0.013544,0.008273,0.007784,0.069000,0.000000,-0.000000,-0.000000,0.001168,1,1,1,1
0.196000,0.004000,0.012287,0.006004,0.007994,0.071000,0.000000,-0.000000,-0.000000,0.001216,1,1,1,1
0.200000,0.006000,0.010385,0.004154,0.008360,0.071000,0.000000,-0.000000,-0.000000,0.001264,1,1,1,1
0.206000,0.004000,0.007941,0.001885,0.008709,0.070000,0.000000,-0.000000,-0.000000,0.001260,1,1,1,1
0.210000,0.004000,0.005096,-0.000995,0.009774,0.070000,0.000000,-0.000000,-0.000000,0.001256,1,1,1,1
0.214000,0.006000,0.002234,-0.005009,0.010769,0.070000,0.000000,-0.000000,-0.000000,0.001251,1,1,1,1
0.220000,0.002000,-0.001361,-0.008046,0.012322,0.069000,0.000000,-0.000000,-0.000000,0.001243,1,1,1,1
0.222000,0.006000,-0.004224,-0.012497,0.013840,0.069000,0.000000,-0.000000,0.000000,0.001241,1,1,1,1
0.228000,0.006000,-0.007295,-0.016458,0.015324,0.073000,0.000000,-0.000000,0.000000,0.001235,1,1,1,1
0.234000,0.004000,-0.010559,-0.021729,0.017314,0.073000,0.000000,-0.000000,0.000000,0.001226,1,1,1,1
0.238000,0.004000,-0.014224,-0.027419,0.019879,0.075000,0.000000,-0.000000,0.000000,0.001218,1,1,1,1
0.242000,0.002000,-0.018326,-0.032865,0.022288,0.075000,0.000000,-0.000000,0.000000,0.001212,1,1,1,1
0.244000,0.006000,-0.022707,-0.038485,0.024295,0.075000,0.000000,-0.000000,0.000000,0.001211,1,1,1,1
0.250000,0.002000,-0.027105,-0.042621,0.025360,0.074000,0.000000,0.000000,0.000000,0.001207,1,1,1,1
0.252000,0.008000,-0.031084,-0.047839,0.026564,0.074000,0.000000,0.000000,-0.000000,0.001206,1,1,1,1
0.260000,0.004000,-0.034313,-0.053425,0.027594,0.075000,0.000000,0.000000,-0.000000,0.001202,1,1,1,1
0.264000,0.002000,-0.037158,-0.057229,0.029060,0.075000,0.000000,0.000000,-0.000000,0.001201,1,1,1,1
0.266000,0.006000,-0.039392,-0.060703,0.030596,0.075000,0.000000,0.000000,-0.000000,0.001199,1,1,1,1
0.272000,0.004000,-0.041015,-0.063792,0.031364,0.078000,0.000000,0.000000,-0.000000,0.001191,1,1,1,1
0.276000,0.004000,-0.041731,-0.067632,0.032673,0.078000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.280000,0.006000,-0.042900,-0.070215,0.034121,0.076000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.286000,0.004000,-0.044035,-0.072623,0.035308,0.076000,0.000000,0.000000,-0.000000,0.001183,1,1,1,1
0.290000,0.004000,-0.045326,-0.073583,0.036198,0.076000,0.000000,0.000000,-0.000000,0.001183,1,1,1,1
0.294000,0.004000,-0.046670,-0.074560,0.036617,0.077000,0.000000,0.000000,-0.000000,0.001183,1,1,1,1
0.298000,0.002000,-0.049061,-0.076585,0.036216,0.077000,0.000000,0.000000,-0.000000,0.001184,1,1,1,1
0.300000,0.006000,-0.050143,-0.077615,0.035744,0.077000,0.000000,0.000000,-0.000000,0.001185,1,1,1,1
0.306000,0.006000,-0.049375,-0.076149,0.034959,0.078000,0.000000,0.000000,-0.000000,0.001184,1,1,1,1
0.312000,0.004000,-0.047700,-0.075852,0.034208,0.078000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.316000,0.004000,-0.045989,-0.076952,0.033214,0.079000,0.000000,0.000000,-0.000000,0.001191,1,1,1,1
0.320000,0.004000,-0.045082,-0.078505,0.032289,0.079000,0.000000,0.000000,-0.000000,0.001194,1,1,1,1
0.324000,0.004000,-0.044296,-0.078156,0.031468,0.079000,0.000000,0.000000,-0.000000,0.001196,1,1,1,1
0.328000,0.004000,-0.046914,-0.076568,0.030421,0.080000,0.000000,0.000000,-0.000000,0.001195,1,1,1,1
0.332000,0.006000,-0.046408,-0.075904,0.029374,0.080000,0.000000,-0.000000,-0.000000,0.001195,1,1,1,1
0.338000,0.004000,-0.045501,-0.076114,0.028362,0.077000,0.000000,-0.000000,-0.000000,0.001197,1,1,1,1
0.342000,0.004000,-0.044000,-0.076253,0.027489,0.077000,0.000000,-0.000000,-0.000000,0.001200,1,1,1,1
0.346000,0.004000,-0.041382,-0.076829,0.026983,0.077000,0.000000,-0.000000,-0.000000,0.001201,1,1,1,1
0.350000,0.004000,-0.038013,-0.076428,0.026023,0.078000,0.000000,-0.000000,-0.000000,0.001199,1,1,1,1
0.354000,0.006000,-0.034226,-0.075835,0.024993,0.078000,0.000000,-0.000000,-0.000000,0.001196,1,1,1,1
0.360000,0.004000,-0.030526,-0.076149,0.024051,0.077000,0.000000,-0.000000,-0.000000,0.001194,1,1,1,1
0.364000,0.004000,-0.027279,-0.076568,0.022986,0.077000,0.000000,-0.000000,-0.000000,0.001194,1,1,1,1
0.368000,0.004000,-0.024679,-0.076760,0.022131,0.077000,0.000000,-0.000000,-0.000000,0.001194,1,1,1,1
0.372000,0.004000,-0.022689,-0.076480,0.021258,0.078000,0.000000,-0.000000,-0.000000,0.001192,1,1,1,1
0.376000,0.006000,-0.021014,-0.075922,0.020246,0.078000,0.000000,-0.000000,-0.000000,0.001189,1,1,1,1
0.382000,0.004000,-0.019216,-0.075869,0.019548,0.080000,0.000000,-0.000000,-0.000000,0.001185,1,1,1,1
0.386000,0.004000,-0.015848,-0.075625,0.018553,0.080000,0.000000,-0.000000,-0.000000,0.001184,1,1,1,1
0.390000,0.004000,-0.012881,-0.075259,0.017471,0.080000,0.000000,-0.000000,-0.000000,0.001185,1,1,1,1
0.394000,0.004000,-0.006650,-0.074979,0.016162,0.082000,0.000000,-0.000000,-0.000000,0.001186,1,1,1,1
0.398000,0.006000,-0.001396,-0.074683,0.014888,0.082000,0.000000,-0.000000,-0.000000,0.001186,1,1,1,1
0.404000,0.004000,0.004974,-0.074473,0.013631,0.084000,0.000000,0.000000,-0.000000,0.001186,1,1,1,1
0.408000,0.004000,0.011467,-0.073635,0.012706,0.084000,0.000000,0.000000,-0.000000,0.001186,1,1,1,1
0.412000,0.004000,0.018518,-0.073094,0.011764,0.084000,0.000000,0.000000,-0.000000,0.001184,1,1,1,1
0.416000,0.004000,0.025255,-0.072501,0.010647,0.086000,0.000000,0.000000,-0.000000,0.001183,1,1,1,1
0.420000,0.004000,0.031451,-0.072449,0.009617,0.086000,0.000000,0.000000,-0.000000,0.001183,1,1,1,1
0.424000,0.004000,0.037176,-0.072937,0.008919,0.086000,0.000000,0.000000,-0.000000,0.001185,1,1,1,1
0.428000,0.006000,0.042412,-0.072047,0.007645,0.087000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.434000,0.004000,0.047089,-0.072065,0.006213,0.087000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.438000,0.004000,0.051330,-0.071960,0.005341,0.092000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.442000,0.004000,0.054995,-0.070948,0.004468,0.092000,0.000000,0.000000,-0.000000,0.001188,1,1,1,1
0.446000,0.004000,0.057945,-0.070232,0.003910,0.092000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.450000,0.006000,0.060458,-0.070162,0.003456,0.094000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.456000,0.004000,0.065153,-0.069447,0.002845,0.094000,0.000000,0.000000,-0.000000,0.001195,1,1,1,1
0.460000,0.004000,0.067719,-0.069028,0.002234,0.097000,0.000000,0.000000,-0.000000,0.001195,1,1,1,1
0.464000,0.006000,0.070389,-0.069237,0.001745,0.097000,0.000000,0.000000,-0.000000,0.001194,1,1,1,1
0.470000,0.004000,0.073758,-0.068504,0.000855,0.097000,0.000000,-0.000000,-0.000000,0.001194,1,1,1,1
0.474000,0.004000,0.077458,-0.068120,0.000593,0.099000,0.000000,-0.000000,-0.000000,0.001193,1,1,1,1
0.478000,0.004000,0.081612,-0.067056,0.000279,0.099000,0.000000,-0.000000,-0.000000,0.001193,1,1,1,1
0.482000,0.004000,0.086568,-0.066427,0.000140,0.099000,0.000000,-0.000000,-0.000000,0.001194,1,1,1,1
0.486000,0.006000,0.091857,-0.066619,-0.000017,0.099000,0.000000,-0.000000,-0.000000,0.001196,1,1,1,1
0.492000,0.004000,0.097058,-0.067405,0.000052,0.099000,0.000000,-0.000000,-0.000000,0.001197,1,1,1,1
0.496000,0.004000,0.101543,-0.067422,-0.000052,0.099000,0.000000,-0.000000,-0.000000,0.001196,1,1,1,1
0.500000,0.004000,0.104632,-0.067178,0.000035,0.098000,0.000000,-0.000000,-0.000000,0.001194,1,1,1,1
0.504000,0.004000,0.106046,-0.066567,0.000244,0.098000,0.000000,-0.000000,-0.000000,0.001192,1,1,1,1
0.508000,0.006000,0.106151,-0.066602,0.000506,0.098000,0.000000,-0.000000,-0.000000,0.001191,1,1,1,1
0.514000,0.002000,0.105558,-0.067108,0.000716,0.098000,0.000000,-0.000000,-0.000000,0.001191,1,1,1,1
0.516000,0.006000,0.104982,-0.066811,0.000942,0.098000,0.000000,-0.000000,-0.000000,0.001191,1,1,1,1
0.522000,0.006000,0.104458,-0.067056,0.001292,0.098000,0.000000,-0.000000,-0.000000,0.001191,1,1,1,1
0.528000,0.002000,0.105453,-0.067178,0.001466,0.097000,0.000000,-0.000000,-0.000000,0.001189,1,1,1,1
0.530000,0.004000,0.105348,-0.067248,0.001885,0.097000,0.000000,-0.000000,-0.000000,0.001189,1,1,1,1
0.534000,0.004000,0.105226,-0.066933,0.001902,0.097000,0.000000,-0.000000,-0.000000,0.001188,1,1,1,1
0.538000,0.006000,0.106168,-0.066549,0.002304,0.098000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.544000,0.004000,0.107425,-0.067684,0.002635,0.098000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.548000,0.004000,0.107634,-0.067823,0.002950,0.098000,0.000000,0.000000,-0.000000,0.001190,1,1,1,1
0.552000,0.004000,0.108333,-0.068661,0.003142,0.100000,0.000000,0.000000,-0.000000,0.001192,1,1,1,1
0.556000,0.004000,0.109764,-0.067544,0.003037,0.100000,0.000000,0.000000,-0.000000,0.001191,1,1,1,1
0.560000,0.004000,0.110706,-0.066933,0.002950,0.100000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.564000,0.006000,0.111719,-0.066183,0.002758,0.099000,0.000000,0.000000,-0.000000,0.001186,1,1,1,1
0.570000,0.006000,0.112486,-0.066200,0.002688,0.099000,0.000000,0.000000,-0.000000,0.001187,1,1,1,1
0.576000,0.002000,0.112766,-0.066602,0.002827,0.099000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.578000,0.004000,0.112207,-0.067003,0.002915,0.099000,0.000000,0.000000,-0.000000,0.001190,1,1,1,1
0.582000,0.006000,0.110811,-0.066602,0.002915,0.099000,0.000000,0.000000,-0.000000,0.001192,1,1,1,1
0.588000,0.004000,0.108839,-0.066148,0.002880,0.098000,0.000000,0.000000,-0.000000,0.001191,1,1,1,1
0.592000,0.004000,0.106692,-0.065747,0.002740,0.098000,0.000000,0.000000,-0.000000,0.001190,1,1,1,1
0.596000,0.006000,0.104650,-0.065729,0.002932,0.102000,0.000000,0.000000,-0.000000,0.001189,1,1,1,1
0.602000,0.004000,0.103987,-0.065171,0.003107,0.102000,0.000000,0.000000,-0.000000,0.001193,1,1,1,1
0.606000,0.004000,0.104004,-0.064542,0.003264,0.102000,0.000000,0.000000,-0.000000,0.001195,1,1,1,1
0.610000,0.004000,0.103044,-0.064211,0.003299,0.102000,0.000000,0.000000,-0.000000,0.001195,1,1,1,1
0.614000,0.006000,0.102416,-0.063949,0.003299,0.102000,0.000000,0.000000,-0.000000,0.001195,1,1,1,1
0.620000,0.002000,0.101945,-0.063478,0.003194,0.099000,0.000000,-0.000000,-0.000000,0.001190,1,1,1,1
0.622000,0.008000,0.101404,-0.062622,0.002950,0.099000,0.000000,-0.000000,-0.000000,0.001189,1,1,1,1
0.630000,0.004000,0.099431,-0.062553,0.002775,0.102000,0.000000,-0.000000,-0.000000,0.001189,1,1,1,1
0.634000,0.002000,0.098437,-0.062169,0.002670,0.102000,0.000000,-0.000000,-0.000000,0.001189,1,1,1,1
0.636000,0.006000,0.097180,-0.061854,0.002443,0.102000,0.000000,-0.000000,-0.000000,0.001188,1,1,1,1
0.642000,0.002000,0.095749,-0.061977,0.001937,0.100000,0.000000,-0.000000,-0.000000,0.001185,1,1,1,1
0.644000,0.004000,0.094300,-0.061174,0.001239,0.100000,0.000000,-0.000000,-0.000000,0.001185,1,1,1,1
0.648000,0.008000,0.092241,-0.060825,0.000559,0.100000,0.000000,-0.000000,-0.000000,0.001184,1,1,1,1
0.656000,0.002000,0.090722,-0.060057,-0.000279,0.101000,0.000000,-0.000000,-0.000000,0.001182,1,1,1,1
0.658000,0.006000,0.089186,-0.059917,-0.001169,0.101000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.664000,0.002000,0.086795,-0.059010,-0.002059,0.102000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.666000,0.004000,0.084910,-0.058486,-0.002758,0.102000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.670000,0.004000,0.082764,-0.057613,-0.003595,0.102000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.674000,0.006000,0.080372,-0.057491,-0.004503,0.103000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.680000,0.006000,0.076829,-0.056130,-0.005376,0.103000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.686000,0.002000,0.073932,-0.055554,-0.007051,0.104000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
0.688000,0.004000,0.071279,-0.054786,-0.008639,0.104000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
0.692000,0.006000,0.068714,-0.054192,-0.010193,0.104000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
0.698000,0.004000,0.066253,-0.053390,-0.011868,0.108000,0.000000,0.000000,-0.000000,0.001183,1,1,1,1
0.702000,0.004000,0.064752,-0.052430,-0.013648,0.108000,0.000000,0.000000,-0.000000,0.001182,1,1,1,1
0.706000,0.004000,0.062832,-0.051470,-0.015289,0.108000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
0.710000,0.004000,0.061052,-0.051156,-0.016197,0.106000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.714000,0.006000,0.058346,-0.050265,-0.017279,0.106000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.720000,0.004000,0.055013,-0.049288,-0.018134,0.106000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.724000,0.004000,0.052517,-0.048555,-0.019164,0.108000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.728000,0.006000,0.049759,-0.047682,-0.020036,0.108000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.734000,0.004000,0.045955,-0.046827,-0.020892,0.108000,0.000000,0.000000,-0.000000,0.001175,1,1,1,1
0.738000,0.004000,0.042778,-0.045972,-0.022445,0.111000,0.000000,0.000000,-0.000000,0.001175,1,1,1,1
0.742000,0.004000,0.038729,-0.045117,-0.024103,0.111000,0.000000,0.000000,-0.000000,0.001176,1,1,1,1
0.746000,0.004000,0.035168,-0.045134,-0.025831,0.111000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
0.750000,0.006000,0.032271,-0.044436,-0.027245,0.110000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.756000,0.004000,0.029985,-0.043930,-0.029164,0.110000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.760000,0.004000,0.027943,-0.042446,-0.031015,0.110000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.764000,0.006000,0.025691,-0.041242,-0.032673,0.116000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
0.770000,0.002000,0.022846,-0.040404,-0.033982,0.116000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
0.772000,0.006000,0.019268,-0.040160,-0.035151,0.116000,0.000000,-0.000000,-0.000000,0.001177,1,1,1,1
0.778000,0.004000,0.016668,-0.039881,-0.036093,0.111000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.782000,0.004000,0.013928,-0.039235,-0.037106,0.111000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
0.786000,0.004000,0.011222,-0.038362,-0.038031,0.111000,0.000000,-0.000000,-0.000000,0.001181,1,1,1,1
0.790000,0.006000,0.009756,-0.037821,-0.038851,0.113000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
0.796000,0.002000,0.007557,-0.037315,-0.039462,0.113000,0.000000,-0.000000,-0.000000,0.001175,1,1,1,1
0.798000,0.006000,0.005742,-0.036687,-0.039968,0.113000,0.000000,-0.000000,-0.000000,0.001175,1,1,1,1
0.804000,0.002000,0.004241,-0.036006,-0.040300,0.115000,0.000000,-0.000000,-0.000000,0.001175,1,1,1,1
0.806000,0.006000,0.002845,-0.035238,-0.041033,0.115000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
0.812000,0.006000,0.001187,-0.034523,-0.041940,0.115000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
0.818000,0.002000,-0.000209,-0.034261,-0.042673,0.115000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
0.820000,0.006000,-0.002409,-0.033336,-0.043459,0.115000,0.000000,-0.000000,-0.000000,0.001176,1,1,1,1
0.826000,0.004000,-0.004608,-0.033441,-0.044366,0.115000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.830000,0.004000,-0.006405,-0.033022,-0.045466,0.118000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.834000,0.004000,-0.008727,-0.032481,-0.046530,0.118000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.838000,0.006000,-0.009599,-0.031974,-0.047333,0.118000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.844000,0.002000,-0.011013,-0.031748,-0.048136,0.116000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.846000,0.006000,-0.011310,-0.031259,-0.048852,0.116000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.852000,0.004000,-0.012252,-0.030945,-0.049445,0.116000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
0.856000,0.004000,-0.013038,-0.030055,-0.050004,0.118000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.860000,0.004000,-0.013840,-0.029636,-0.050580,0.118000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.864000,0.006000,-0.014731,-0.029217,-0.051330,0.118000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.870000,0.004000,-0.015795,-0.029374,-0.051749,0.118000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.874000,0.004000,-0.016773,-0.029322,-0.052116,0.118000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.878000,0.004000,-0.017750,-0.029147,-0.052325,0.118000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.882000,0.004000,-0.018658,-0.028815,-0.052360,0.118000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.886000,0.006000,-0.019356,-0.028536,-0.052412,0.118000,0.000000,0.000000,-0.000000,0.001179,1,1,1,1
0.892000,0.004000,-0.019687,-0.028920,-0.052482,0.118000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.896000,0.004000,-0.019827,-0.028920,-0.052220,0.117000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.900000,0.004000,-0.020019,-0.028571,-0.051924,0.117000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
0.904000,0.004000,-0.020787,-0.028239,-0.051592,0.117000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.908000,0.006000,-0.021293,-0.028292,-0.051295,0.117000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.914000,0.004000,-0.021886,-0.028501,-0.050981,0.117000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.918000,0.004000,-0.022375,-0.028571,-0.050615,0.117000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.922000,0.004000,-0.022672,-0.028484,-0.050649,0.117000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.926000,0.004000,-0.022777,-0.028466,-0.050632,0.117000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.930000,0.004000,-0.022881,-0.028588,-0.050632,0.117000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
0.934000,0.006000,-0.022759,-0.028746,-0.050039,0.116000,0.000000,0.000000,-0.000000,0.001177,1,1,1,1
0.940000,0.004000,-0.022602,-0.028641,-0.049532,0.116000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
0.944000,0.004000,-0.022445,-0.028606,-0.048991,0.116000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
0.948000,0.004000,-0.022323,-0.028571,-0.049131,0.120000,0.000000,0.000000,-0.000000,0.001181,1,1,1,1
0.952000,0.006000,-0.022183,-0.028833,-0.049131,0.120000,0.000000,0.000000,-0.000000,0.001180,1,1,1,1
0.958000,0.004000,-0.021660,-0.029007,-0.049236,0.120000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.962000,0.004000,-0.021607,-0.028972,-0.049358,0.120000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.966000,0.006000,-0.021118,-0.028780,-0.048817,0.120000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.972000,0.004000,-0.020665,-0.028588,-0.048293,0.120000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
0.976000,0.004000,-0.020368,-0.028554,-0.047770,0.118000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
0.980000,0.004000,-0.019583,-0.028763,-0.048014,0.118000,0.000000,-0.000000,-0.000000,0.001180,1,1,1,1
0.984000,0.004000,-0.018640,-0.028920,-0.048223,0.118000,0.000000,-0.000000,-0.000000,0.001179,1,1,1,1
0.988000,0.004000,-0.017541,-0.029095,-0.047857,0.121000,0.000000,-0.000000,-0.000000,0.001178,1,1,1,1
0.992000,0.006000,-0.018012,-0.028641,-0.047787,0.121000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
0.998000,0.004000,-0.017157,-0.028466,-0.047630,0.121000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
1.002000,0.004000,-0.016389,-0.028327,-0.047630,0.120000,0.000000,0.000000,-0.000000,0.001178,1,1,1,1
