# Helix trajectory for ento-bench
"# State vector: x,y,z,vx,vy,vz,roll,pitch,yaw,yaw_rate,wx,wy,wz"
0.9745268728,0.2242707609,1.0360000000,-0.2818269500,1.2246265857,0.2000000000,0.0000000000,0.0000000000,1.7969909979,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9716317329,0.2364989970,1.0380000000,-0.2971934047,1.2209884456,0.2000000000,0.0000000000,0.0000000000,1.8095573685,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9685831611,0.2486898872,1.0400000000,-0.3125129290,1.2171574974,0.2000000000,0.0000000000,0.0000000000,1.8221237391,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9653816388,0.2608415063,1.0420000000,-0.3277831040,1.2131343458,0.2000000000,0.0000000000,0.0000000000,1.8346901097,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9620276716,0.2729519355,1.0440000000,-0.3430015182,1.2089196262,0.2000000000,0.0000000000,0.0000000000,1.8472564803,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9585217890,0.2850192625,1.0460000000,-0.3581657684,1.2045140043,0.2000000000,0.0000000000,0.0000000000,1.8598228509,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9548645447,0.2970415816,1.0480000000,-0.3732734602,1.1999181756,0.2000000000,0.0000000000,0.0000000000,1.8723892215,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9510565163,0.3090169944,1.0500000000,-0.3883222077,1.1951328659,0.2000000000,0.0000000000,0.0000000000,1.8849555922,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9470983050,0.3209436098,1.0520000000,-0.4033096347,1.1901588309,0.2000000000,0.0000000000,0.0000000000,1.8975219628,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9429905359,0.3328195445,1.0540000000,-0.4182333744,1.1849968560,0.2000000000,0.0000000000,0.0000000000,1.9100883334,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9387338577,0.3446429232,1.0560000000,-0.4330910702,1.1796477564,0.2000000000,0.0000000000,0.0000000000,1.9226547040,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9343289425,0.3564118787,1.0580000000,-0.4478803759,1.1741123767,0.2000000000,0.0000000000,0.0000000000,1.9352210746,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9297764859,0.3681245527,1.0600000000,-0.4625989561,1.1683915910,0.2000000000,0.0000000000,0.0000000000,1.9477874452,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9250772068,0.3797790955,1.0620000000,-0.4772444866,1.1624863028,0.2000000000,0.0000000000,0.0000000000,1.9603538158,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9202318474,0.3913736668,1.0640000000,-0.4918146546,1.1563974445,0.2000000000,0.0000000000,0.0000000000,1.9729201865,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9152411726,0.4029064357,1.0660000000,-0.5063071594,1.1501259777,0.2000000000,0.0000000000,0.0000000000,1.9854865571,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9101059707,0.4143755810,1.0680000000,-0.5207197124,1.1436728926,0.2000000000,0.0000000000,0.0000000000,1.9980529277,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.9048270525,0.4257792916,1.0700000000,-0.5350500378,1.1370392083,0.2000000000,0.0000000000,0.0000000000,2.0106192983,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8994052516,0.4371157667,1.0720000000,-0.5492958725,1.1302259724,0.2000000000,0.0000000000,0.0000000000,2.0231856689,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8938414242,0.4483832161,1.0740000000,-0.5634549671,1.1232342606,0.2000000000,0.0000000000,0.0000000000,2.0357520395,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8881364488,0.4595798606,1.0760000000,-0.5775250855,1.1160651772,0.2000000000,0.0000000000,0.0000000000,2.0483184101,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8822912264,0.4707039322,1.0780000000,-0.5915040061,1.1087198541,0.2000000000,0.0000000000,0.0000000000,2.0608847808,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8763066800,0.4817536741,1.0800000000,-0.6053895214,1.1011994513,0.2000000000,0.0000000000,0.0000000000,2.0734511514,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8701837547,0.4927273415,1.0820000000,-0.6191794386,1.0935051564,0.2000000000,0.0000000000,0.0000000000,2.0860175220,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8639234172,0.5036232016,1.0840000000,-0.6328715802,1.0856381843,0.2000000000,0.0000000000,0.0000000000,2.0985838926,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8575266562,0.5144395338,1.0860000000,-0.6464637840,1.0775997773,0.2000000000,0.0000000000,0.0000000000,2.1111502632,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8509944818,0.5251746300,1.0880000000,-0.6599539037,1.0693912049,0.2000000000,0.0000000000,0.0000000000,2.1237166338,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8443279255,0.5358267950,1.0900000000,-0.6733398091,1.0610137632,0.2000000000,0.0000000000,0.0000000000,2.1362830044,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8375280400,0.5463943467,1.0920000000,-0.6866193863,1.0524687751,0.2000000000,0.0000000000,0.0000000000,2.1488493751,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8305958992,0.5568756165,1.0940000000,-0.6997905383,1.0437575900,0.2000000000,0.0000000000,0.0000000000,2.1614157457,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8235325976,0.5672689491,1.0960000000,-0.7128511853,1.0348815835,0.2000000000,0.0000000000,0.0000000000,2.1739821163,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8163392507,0.5775727034,1.0980000000,-0.7257992648,1.0258421572,0.2000000000,0.0000000000,0.0000000000,2.1865484869,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8090169944,0.5877852523,1.1000000000,-0.7386327322,1.0166407385,0.2000000000,0.0000000000,0.0000000000,2.1991148575,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.8015669849,0.5979049831,1.1020000000,-0.7513495609,1.0072787804,0.2000000000,0.0000000000,0.0000000000,2.2116812281,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7939903986,0.6079302977,1.1040000000,-0.7639477429,0.9977577614,0.2000000000,0.0000000000,0.0000000000,2.2242475987,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7862884321,0.6178596131,1.1060000000,-0.7764252886,0.9880791848,0.2000000000,0.0000000000,0.0000000000,2.2368139694,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7784623016,0.6276913613,1.1080000000,-0.7887802277,0.9782445791,0.2000000000,0.0000000000,0.0000000000,2.2493803400,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7705132428,0.6374239897,1.1100000000,-0.8010106094,0.9682554972,0.2000000000,0.0000000000,0.0000000000,2.2619467106,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7624425110,0.6470559616,1.1120000000,-0.8131145021,0.9581135166,0.2000000000,0.0000000000,0.0000000000,2.2745130812,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7542513807,0.6565857558,1.1140000000,-0.8250899947,0.9478202387,0.2000000000,0.0000000000,0.0000000000,2.2870794518,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7459411454,0.6660118674,1.1160000000,-0.8369351960,0.9373772890,0.2000000000,0.0000000000,0.0000000000,2.2996458224,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7375131174,0.6753328081,1.1180000000,-0.8486482355,0.9267863166,0.2000000000,0.0000000000,0.0000000000,2.3122121930,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7289686274,0.6845471059,1.1200000000,-0.8602272636,0.9160489938,0.2000000000,0.0000000000,0.0000000000,2.3247785637,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7203090249,0.6936533058,1.1220000000,-0.8716704519,0.9051670164,0.2000000000,0.0000000000,0.0000000000,2.3373449343,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7115356772,0.7026499698,1.1240000000,-0.8829759933,0.8941421025,0.2000000000,0.0000000000,0.0000000000,2.3499113049,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.7026499698,0.7115356772,1.1260000000,-0.8941421025,0.8829759933,0.2000000000,0.0000000000,0.0000000000,2.3624776755,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6936533058,0.7203090249,1.1280000000,-0.9051670164,0.8716704519,0.2000000000,0.0000000000,0.0000000000,2.3750440461,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6845471059,0.7289686274,1.1300000000,-0.9160489938,0.8602272636,0.2000000000,0.0000000000,0.0000000000,2.3876104167,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6753328081,0.7375131174,1.1320000000,-0.9267863166,0.8486482355,0.2000000000,0.0000000000,0.0000000000,2.4001767873,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6660118674,0.7459411454,1.1340000000,-0.9373772890,0.8369351960,0.2000000000,0.0000000000,0.0000000000,2.4127431580,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6565857558,0.7542513807,1.1360000000,-0.9478202387,0.8250899947,0.2000000000,0.0000000000,0.0000000000,2.4253095286,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6470559616,0.7624425110,1.1380000000,-0.9581135166,0.8131145021,0.2000000000,0.0000000000,0.0000000000,2.4378758992,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6374239897,0.7705132428,1.1400000000,-0.9682554972,0.8010106094,0.2000000000,0.0000000000,0.0000000000,2.4504422698,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6276913613,0.7784623016,1.1420000000,-0.9782445791,0.7887802277,0.2000000000,0.0000000000,0.0000000000,2.4630086404,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6178596131,0.7862884321,1.1440000000,-0.9880791848,0.7764252886,0.2000000000,0.0000000000,0.0000000000,2.4755750110,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.6079302977,0.7939903986,1.1460000000,-0.9977577614,0.7639477429,0.2000000000,0.0000000000,0.0000000000,2.4881413816,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5979049831,0.8015669849,1.1480000000,-1.0072787804,0.7513495609,0.2000000000,0.0000000000,0.0000000000,2.5007077523,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5877852523,0.8090169944,1.1500000000,-1.0166407385,0.7386327322,0.2000000000,0.0000000000,0.0000000000,2.5132741229,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5775727034,0.8163392507,1.1520000000,-1.0258421572,0.7257992648,0.2000000000,0.0000000000,0.0000000000,2.5258404935,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5672689491,0.8235325976,1.1540000000,-1.0348815835,0.7128511853,0.2000000000,0.0000000000,0.0000000000,2.5384068641,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5568756165,0.8305958992,1.1560000000,-1.0437575900,0.6997905383,0.2000000000,0.0000000000,0.0000000000,2.5509732347,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5463943467,0.8375280400,1.1580000000,-1.0524687751,0.6866193863,0.2000000000,0.0000000000,0.0000000000,2.5635396053,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5358267950,0.8443279255,1.1600000000,-1.0610137632,0.6733398091,0.2000000000,0.0000000000,0.0000000000,2.5761059759,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5251746300,0.8509944818,1.1620000000,-1.0693912049,0.6599539037,0.2000000000,0.0000000000,0.0000000000,2.5886723466,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5144395338,0.8575266562,1.1640000000,-1.0775997773,0.6464637840,0.2000000000,0.0000000000,0.0000000000,2.6012387172,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.5036232016,0.8639234172,1.1660000000,-1.0856381843,0.6328715802,0.2000000000,0.0000000000,0.0000000000,2.6138050878,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4927273415,0.8701837547,1.1680000000,-1.0935051564,0.6191794386,0.2000000000,0.0000000000,0.0000000000,2.6263714584,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4817536741,0.8763066800,1.1700000000,-1.1011994513,0.6053895214,0.2000000000,0.0000000000,0.0000000000,2.6389378290,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4707039322,0.8822912264,1.1720000000,-1.1087198541,0.5915040061,0.2000000000,0.0000000000,0.0000000000,2.6515041996,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4595798606,0.8881364488,1.1740000000,-1.1160651772,0.5775250855,0.2000000000,0.0000000000,0.0000000000,2.6640705702,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4483832161,0.8938414242,1.1760000000,-1.1232342606,0.5634549671,0.2000000000,0.0000000000,0.0000000000,2.6766369409,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4371157667,0.8994052516,1.1780000000,-1.1302259724,0.5492958725,0.2000000000,0.0000000000,0.0000000000,2.6892033115,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4257792916,0.9048270525,1.1800000000,-1.1370392083,0.5350500378,0.2000000000,0.0000000000,0.0000000000,2.7017696821,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4143755810,0.9101059707,1.1820000000,-1.1436728926,0.5207197124,0.2000000000,0.0000000000,0.0000000000,2.7143360527,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.4029064357,0.9152411726,1.1840000000,-1.1501259777,0.5063071594,0.2000000000,0.0000000000,0.0000000000,2.7269024233,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3913736668,0.9202318474,1.1860000000,-1.1563974445,0.4918146546,0.2000000000,0.0000000000,0.0000000000,2.7394687939,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3797790955,0.9250772068,1.1880000000,-1.1624863028,0.4772444866,0.2000000000,0.0000000000,0.0000000000,2.7520351645,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3681245527,0.9297764859,1.1900000000,-1.1683915910,0.4625989561,0.2000000000,0.0000000000,0.0000000000,2.7646015352,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3564118787,0.9343289425,1.1920000000,-1.1741123767,0.4478803759,0.2000000000,0.0000000000,0.0000000000,2.7771679058,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3446429232,0.9387338577,1.1940000000,-1.1796477564,0.4330910702,0.2000000000,0.0000000000,0.0000000000,2.7897342764,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3328195445,0.9429905359,1.1960000000,-1.1849968560,0.4182333744,0.2000000000,0.0000000000,0.0000000000,2.8023006470,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3209436098,0.9470983050,1.1980000000,-1.1901588309,0.4033096347,0.2000000000,0.0000000000,0.0000000000,2.8148670176,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.3090169944,0.9510565163,1.2000000000,-1.1951328659,0.3883222077,0.2000000000,0.0000000000,0.0000000000,2.8274333882,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2970415816,0.9548645447,1.2020000000,-1.1999181756,0.3732734602,0.2000000000,0.0000000000,0.0000000000,2.8399997588,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2850192625,0.9585217890,1.2040000000,-1.2045140043,0.3581657684,0.2000000000,0.0000000000,0.0000000000,2.8525661295,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2729519355,0.9620276716,1.2060000000,-1.2089196262,0.3430015182,0.2000000000,0.0000000000,0.0000000000,2.8651325001,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2608415063,0.9653816388,1.2080000000,-1.2131343458,0.3277831040,0.2000000000,0.0000000000,0.0000000000,2.8776988707,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2486898872,0.9685831611,1.2100000000,-1.2171574974,0.3125129290,0.2000000000,0.0000000000,0.0000000000,2.8902652413,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2364989970,0.9716317329,1.2120000000,-1.2209884456,0.2971934047,0.2000000000,0.0000000000,0.0000000000,2.9028316119,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2242707609,0.9745268728,1.2140000000,-1.2246265857,0.2818269500,0.2000000000,0.0000000000,0.0000000000,2.9153979825,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.2120071099,0.9772681236,1.2160000000,-1.2280713430,0.2664159916,0.2000000000,0.0000000000,0.0000000000,2.9279643531,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1997099805,0.9798550524,1.2180000000,-1.2313221737,0.2509629631,0.2000000000,0.0000000000,0.0000000000,2.9405307238,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1873813146,0.9822872507,1.2200000000,-1.2343785642,0.2354703045,0.2000000000,0.0000000000,0.0000000000,2.9530970944,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1750230590,0.9845643345,1.2220000000,-1.2372400321,0.2199404625,0.2000000000,0.0000000000,0.0000000000,2.9656634650,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1626371652,0.9866859442,1.2240000000,-1.2399061255,0.2043758894,0.2000000000,0.0000000000,0.0000000000,2.9782298356,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1502255891,0.9886517447,1.2260000000,-1.2423764233,0.1887790429,0.2000000000,0.0000000000,0.0000000000,2.9907962062,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1377902907,0.9904614257,1.2280000000,-1.2446505355,0.1731523860,0.2000000000,0.0000000000,0.0000000000,3.0033625768,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1253332336,0.9921147013,1.2300000000,-1.2467281029,0.1574983863,0.2000000000,0.0000000000,0.0000000000,3.0159289474,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1128563849,0.9936113105,1.2320000000,-1.2486087975,0.1418195159,0.2000000000,0.0000000000,0.0000000000,3.0284953181,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.1003617149,0.9949510170,1.2340000000,-1.2502923223,0.1261182504,0.2000000000,0.0000000000,0.0000000000,3.0410616887,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0878511966,0.9961336091,1.2360000000,-1.2517784114,0.1103970695,0.2000000000,0.0000000000,0.0000000000,3.0536280593,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0753268055,0.9971589003,1.2380000000,-1.2530668302,0.0946584555,0.2000000000,0.0000000000,0.0000000000,3.0661944299,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0627905195,0.9980267284,1.2400000000,-1.2541573752,0.0789048939,0.2000000000,0.0000000000,0.0000000000,3.0787608005,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0502443182,0.9987369566,1.2420000000,-1.2550498743,0.0631388724,0.2000000000,0.0000000000,0.0000000000,3.0913271711,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0376901827,0.9992894726,1.2440000000,-1.2557441864,0.0473628804,0.2000000000,0.0000000000,0.0000000000,3.1038935417,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0251300954,0.9996841893,1.2460000000,-1.2562402020,0.0315794093,0.2000000000,0.0000000000,0.0000000000,3.1164599124,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0125660399,0.9999210442,1.2480000000,-1.2565378427,0.0157909514,0.2000000000,0.0000000000,0.0000000000,3.1290262830,1.2566370614,0.0000000000,0.0000000000,1.2566370614
0.0000000000,1.0000000000,1.2500000000,-1.2566370614,0.0000000000,0.2000000000,0.0000000000,0.0000000000,3.1415926536,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0125660399,0.9999210442,1.2520000000,-1.2565378427,-0.0157909514,0.2000000000,0.0000000000,0.0000000000,3.1541590242,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0251300954,0.9996841893,1.2540000000,-1.2562402020,-0.0315794093,0.2000000000,0.0000000000,0.0000000000,3.1667253948,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0376901827,0.9992894726,1.2560000000,-1.2557441864,-0.0473628804,0.2000000000,0.0000000000,0.0000000000,3.1792917654,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0502443182,0.9987369566,1.2580000000,-1.2550498743,-0.0631388724,0.2000000000,0.0000000000,0.0000000000,3.1918581360,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0627905195,0.9980267284,1.2600000000,-1.2541573752,-0.0789048939,0.2000000000,0.0000000000,0.0000000000,3.2044245067,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0753268055,0.9971589003,1.2620000000,-1.2530668302,-0.0946584555,0.2000000000,0.0000000000,0.0000000000,3.2169908773,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.0878511966,0.9961336091,1.2640000000,-1.2517784114,-0.1103970695,0.2000000000,0.0000000000,0.0000000000,3.2295572479,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1003617149,0.9949510170,1.2660000000,-1.2502923223,-0.1261182504,0.2000000000,0.0000000000,0.0000000000,3.2421236185,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1128563849,0.9936113105,1.2680000000,-1.2486087975,-0.1418195159,0.2000000000,0.0000000000,0.0000000000,3.2546899891,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1253332336,0.9921147013,1.2700000000,-1.2467281029,-0.1574983863,0.2000000000,0.0000000000,0.0000000000,3.2672563597,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1377902907,0.9904614257,1.2720000000,-1.2446505355,-0.1731523860,0.2000000000,0.0000000000,0.0000000000,3.2798227303,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1502255891,0.9886517447,1.2740000000,-1.2423764233,-0.1887790429,0.2000000000,0.0000000000,0.0000000000,3.2923891010,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1626371652,0.9866859442,1.2760000000,-1.2399061255,-0.2043758894,0.2000000000,0.0000000000,0.0000000000,3.3049554716,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1750230590,0.9845643345,1.2780000000,-1.2372400321,-0.2199404625,0.2000000000,0.0000000000,0.0000000000,3.3175218422,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1873813146,0.9822872507,1.2800000000,-1.2343785642,-0.2354703045,0.2000000000,0.0000000000,0.0000000000,3.3300882128,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.1997099805,0.9798550524,1.2820000000,-1.2313221737,-0.2509629631,0.2000000000,0.0000000000,0.0000000000,3.3426545834,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2120071099,0.9772681236,1.2840000000,-1.2280713430,-0.2664159916,0.2000000000,0.0000000000,0.0000000000,3.3552209540,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2242707609,0.9745268728,1.2860000000,-1.2246265857,-0.2818269500,0.2000000000,0.0000000000,0.0000000000,3.3677873246,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2364989970,0.9716317329,1.2880000000,-1.2209884456,-0.2971934047,0.2000000000,0.0000000000,0.0000000000,3.3803536953,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2486898872,0.9685831611,1.2900000000,-1.2171574974,-0.3125129290,0.2000000000,0.0000000000,0.0000000000,3.3929200659,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2608415063,0.9653816388,1.2920000000,-1.2131343458,-0.3277831040,0.2000000000,0.0000000000,0.0000000000,3.4054864365,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2729519355,0.9620276716,1.2940000000,-1.2089196262,-0.3430015182,0.2000000000,0.0000000000,0.0000000000,3.4180528071,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2850192625,0.9585217890,1.2960000000,-1.2045140043,-0.3581657684,0.2000000000,0.0000000000,0.0000000000,3.4306191777,1.2566370614,0.0000000000,0.0000000000,1.2566370614
-0.2970415816,0.9548645447,1.2980000000,-1.1999181756,-0.3732734602,0.2000000000,0.0000000000,0.0000000000,3.4431855483,1.2566370614,0.0000000000,0.0000000000,1.2566370614
