ts_ms,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,mx,my,mz
1,-0.035125,-0.048468,0.229395,8.864844,-31.502758,-26.521467,0.268364,0.004631,-0.201313,11.593378,-17.56464,-27.797264,12.2,1.3999,7.594
1,0.124421,0.075189,-0.098853,-14.511621,12.65618,-20.631575,0.103447,0.030022,-0.455586,8.648432,5.293026,-24.31826,10.2,1,7.0876
1,0.086701,0.062005,-0.231055,-1.892603,35.147633,-29.176497,-0.139595,-0.016487,0.216533,-14.163458,37.290707,-26.652855,13,2.5999,5.0627
1,-0.302337,-0.006476,0.103418,-7.156885,-12.91755,-27.696394,-0.305733,-0.069587,0.502422,-6.411993,-13.063296,-25.386375,11.3999,3,5.5688
1,0.064362,-0.04444,0.261743,0.487769,-33.7458,-32.594463,0.257499,0.016716,-0.269917,8.144892,-13.322696,-29.170555,12.2,0.2,7.0876
1,0.100006,0.095209,-0.156714,21.987402,15.509574,-25.941633,0.097709,0.034661,-0.451313,8.633173,29.356136,-30.330223,11,1.3999,7.594
1,0.056671,0.02807,-0.197241,-18.066919,43.25005,-29.710554,-0.189034,-0.027229,0.299297,-9.082281,13.975278,-28.48391,12.2,1.8,5.0627
1,-0.234222,-0.013068,0.168726,10.833228,-15.969308,-29.75633,-0.263008,-0.072395,0.499004,-14.819586,-13.490542,-27.84304,11,2.2,3.5439
1,0.158722,-0.055182,0.264917,3.37168,-31.395947,-31.831526,0.23394,0.016228,-0.320942,13.012445,-19.502506,-30.192894,11,-0.6001,6.0752
1,0.217194,-0.009406,0.024927,-5.32583,-1.687082,-29.649519,0.099662,0.031487,-0.45644,0.652826,24.656429,-30.177635,11,-0.2,6.5813
1,0.025055,0.00097,-0.177222,0.335181,38.107838,-33.14378,-0.230172,-0.036873,0.344585,-6.442511,17.072811,-32.481716,13,3.3999,3.0376
1,-0.255462,-0.042121,-0.018286,-22.522486,17.600027,-31.068586,-0.22419,-0.072883,0.480327,-5.008184,-34.623966,-32.222317,11.8,1.8,3.0376
1,0.212555,-0.064459,0.231592,27.17539,-36.873852,-37.812969,0.181205,-0.026375,0.10374,-2.047979,-33.388004,-35.014675,11.8,0.2,6.0752
1,0.170807,0.030267,-0.036841,15.044654,-1.824411,-31.52635,0.098198,0.031487,-0.457173,-1.147711,22.337093,-31.917139,9.8,1.8,8.1001
1,-0.027313,-0.026862,-0.1677,7.552588,41.571583,-39.232037,0.033012,0.020012,-0.098897,-10.425055,35.581722,-36.067532,13,3.3999,1.0127
1,-0.302215,-0.019416,0.036279,6.804907,6.918875,-32.121441,-0.183541,-0.068367,0.461162,4.040277,-20.112858,-38.753078,11,3,1.5188
1,0.245026,-0.062018,0.182397,-1.328027,-22.271189,-38.453838,0.206474,-0.021125,0.057109,6.603754,-42.573795,-38.722561,12.5999,-1.4001,8.1001
1,0.12674,0.071039,-0.09873,13.33567,4.401175,-33.067486,0.100273,0.030144,-0.449482,-12.759649,38.389339,-35.701321,11.3999,0.5999,5.5688
1,0.095368,0.058832,-0.239966,-8.530175,32.401051,-36.577007,0.013115,0.013909,-0.04958,-1.40711,38.648739,-42.033718,13,2.5999,4.05
1,-0.308685,-0.008185,0.100244,0.365698,1.471487,-41.566631,-0.142037,-0.063606,0.440532,2.407587,-18.815861,-42.354153,10.5999,3,3.5439
1,0.026276,-0.046027,0.264185,15.731299,-36.553417,-42.772076,0.223442,-0.015876,0.007793,4.437006,-26.979313,-43.117092,13,0.5999,7.594
1,0.103669,0.087518,-0.159033,-3.967798,15.112845,-40.45274,0.106132,0.028557,-0.43459,-9.433233,24.503841,-40.339993,9.8,1,5.0627
1,0.08487,0.032831,-0.227637,12.496436,35.971607,-45.533916,-0.005318,0.005486,0.0023,-9.417974,47.758236,-43.803738,12.5999,4.2,0.0002
1,-0.277069,-0.009162,0.154321,-10.696923,-3.914865,-40.162823,-0.096627,-0.059333,0.40855,6.756342,-32.945499,-44.39883,9.3999,2.2,5.5688
1,0.103669,-0.052374,0.272485,8.223975,-28.527292,-46.403667,0.240654,-0.013801,-0.04543,3.704584,-27.162418,-44.292019,12.5999,-0.2,6.5813
1,0.099396,0.090204,-0.195654,-5.844629,29.242483,-37.843487,0.110283,0.028923,-0.407246,0.744379,30.31744,-45.78738,9.3999,1.8,6.0752
1,0.057648,0.006585,-0.200781,-20.721949,49.765553,-45.228741,-0.026314,-0.000984,0.061992,-7.58692,31.812801,-44.002102,12.2,1.3999,0.5063
1,-0.21347,-0.018317,0.190576,-3.204858,-16.182932,-41.429302,-0.05378,-0.05384,0.379619,-0.720465,-23.698673,-44.261501,8.2,3.8,6.5813
1,0.169098,-0.058966,0.251123,-5.020654,-29.625925,-44.832012,0.249077,-0.00843,-0.096821,11.166132,-33.250675,-44.39883,12.5999,0.5999,7.594
1,0.197785,-0.002204,-0.012549,10.741675,-5.410226,-43.000957,0.114921,0.032463,-0.374165,-4.977667,45.148983,-45.909451,10.5999,1.8,7.0876
1,0.023835,-0.022101,-0.168921,2.318823,36.765064,-44.008038,-0.051949,-0.004646,0.114727,-4.458868,35.932674,-44.688747,12.2,2.5999,3.0376
1,-0.263641,-0.045661,0.017725,-5.32583,15.128104,-41.246197,-0.324044,-0.061287,0.510967,-11.157476,-10.072574,-37.044094,7.8,4.5999,8.6064
1,0.208893,-0.061408,0.211694,17.135107,-31.289135,-42.146465,0.246635,-0.002571,-0.150532,5.947626,-15.321597,-43.513821,13.3999,0.2,10.1252
1,0.146881,0.03808,-0.077856,-7.233179,7.62078,-36.714336,0.102958,0.021111,-0.462422,11.990107,8.482114,-41.301296,8.5999,1.8,6.0752
1,-0.023651,-0.053717,-0.145483,2.791846,34.338917,-44.740459,-0.078194,-0.011604,0.160625,-10.943853,38.099422,-43.65115,14.5999,3,2.5315
1,-0.296112,-0.026618,0.078149,-12.49746,6.018607,-36.912701,-0.316597,-0.065803,0.517437,-9.265387,-5.800113,-38.875149,9.3999,3.3999,8.1001
1,0.235138,-0.057746,0.15957,10.619605,-28.512033,-44.648907,0.245659,-0.00135,-0.204121,1.476801,-23.439274,-40.690945,12.2,-0.6001,10.1252
1,0.108796,0.074823,-0.126074,15.273536,-0.039133,-40.254375,0.090629,0.02282,-0.469624,-2.368414,25.190487,-39.424465,9.8,2.5999,5.0627
1,0.095734,0.04284,-0.234961,-11.414086,34.522022,-44.786236,-0.11689,-0.018318,0.215923,-1.086676,22.031918,-45.207546,13.3999,3,2.5315
1,-0.303924,-0.013312,0.129785,19.591772,-12.688668,-44.175884,-0.310128,-0.067756,0.525371,-5.389654,-5.20502,-41.88113,9.3999,1.8,7.0876
1,0.038605,-0.043463,0.269556,11.138404,-40.902172,-44.343731,0.232231,0.002068,-0.253315,1.446283,-25.49921,-41.698025,11.3999,-1.8,7.594
1,0.084504,0.093133,-0.18418,12.862647,22.070852,-43.962261,0.079887,0.020378,-0.476826,-9.036505,10.587827,-39.622829,10.2,1.8,6.0752
1,0.077423,0.02453,-0.223975,15.807593,35.727467,-48.295757,-0.150582,-0.029426,0.25877,-0.384771,29.462948,-48.030422,12.5999,3,3.5439
1,-0.263153,-0.009894,0.181665,-21.957911,-5.532297,-44.86253,-0.288277,-0.071785,0.519145,8.160151,-21.226749,-46.779202,8.5999,3.3999,9.1125
1,0.114289,-0.044806,0.276025,13.656104,-34.37141,-49.791119,0.220512,0.004631,-0.292866,-1.925909,-8.302554,-45.695827,8.5999,1,9.1125
1,0.207306,-0.018683,0.025781,13.991797,-18.563303,-44.60313,0.079643,0.021965,-0.472188,-2.353155,15.241757,-46.519802,10.5999,3,7.594
1,0.042389,-0.003302,-0.202856,-3.326929,38.565601,-54.780743,0.072319,0.023064,-0.193135,-4.748785,28.944149,-51.478909,12.2,2.5999,3.0376
1,-0.22641,-0.063971,-0.023535,22.536718,7.788626,-51.622173,-0.25605,-0.072639,0.508037,7.076777,-11.400088,-51.372097,8.5999,3.3999,5.0627
1,0.173859,-0.046271,0.241602,0.228369,-31.426464,-52.781841,0.139824,-0.028572,0.13731,9.106195,-43.046818,-53.782986,10.2,2.2,9.6189
1,0.164826,0.022333,-0.058569,26.015722,-1.519235,-51.820538,0.083793,0.020989,-0.466816,-10.302984,25.983944,-52.074001,9.3999,3.8,6.5813
1,-0.013519,-0.045172,-0.160498,-20.70669,38.931812,-53.514263,0.042167,0.012322,-0.105488,-4.443609,34.864559,-56.560085,13.3999,3.3999,4.05
1,-0.287567,-0.038825,0.062769,-15.183007,11.206595,-50.386211,-0.196114,-0.070442,0.470806,-2.29212,-25.865421,-52.21133,9,2.5999,7.0876
1,0.223053,-0.053229,0.187036,11.077369,-29.717478,-53.758404,0.186699,-0.020637,0.060771,5.077875,-25.834904,-56.743191,13,2.5999,3.0376
1,0.110993,0.065057,-0.119116,-10.635888,6.720511,-52.217266,0.089042,0.021843,-0.448384,-2.582037,23.00848,-56.697414,10.5999,3.8,4.5564
1,0.095368,0.043939,-0.247778,0.396216,29.715506,-59.785625,0.020805,0.007439,-0.040913,-11.798346,43.684139,-58.89468,13.3999,1.8,4.05
1,-0.301727,-0.022223,0.126978,-5.631006,-5.044015,-54.658672,-0.143135,-0.066902,0.441387,-4.123175,-37.294254,-54.393337,8.5999,1.8,7.0876
1,0.020783,-0.043219,0.28396,6.759131,-30.037912,-60.548565,0.21038,-0.017097,0.007793,4.803217,-33.265934,-57.826565,12.5999,3.3999,2.0251
1,0.083405,0.087396,-0.178564,15.197242,12.671439,-54.734966,0.095024,0.023186,-0.433247,0.011957,31.980648,-59.993313,10.5999,3.8,3.5439
1,0.080597,0.019403,-0.24021,-11.383569,41.052784,-61.540386,0.000785,0.001946,0.009136,-7.235968,24.824276,-59.459255,11.8,1.8,2.0251
1,-0.274139,-0.020392,0.170557,17.318213,-13.878854,-54.445049,-0.099312,-0.062996,0.407207,-4.18421,-27.620182,-57.170437,9,2.2,7.594
1,0.099274,-0.051032,0.282007,-1.877344,-33.852612,-56.550762,0.228447,-0.012458,-0.04958,10.082758,-36.897526,-58.208035,11.3999,4.5999,4.5564
1,0.077912,0.091546,-0.223608,7.995093,16.074148,-56.794903,0.095634,0.025383,-0.40749,-5.786383,39.716854,-59.428738,9.8,5,5.0627
1,0.052765,-0.001593,-0.215552,6.118262,29.547659,-60.624859,-0.026802,-0.002449,0.064922,0.744379,38.374081,-63.106106,13.3999,1.8,4.05
1,-0.210785,-0.026862,0.215479,3.142798,-21.264109,-60.975811,-0.048775,-0.055671,0.376201,1.141108,-38.240299,-59.138821,9.8,2.2,6.5813
1,0.16861,-0.059332,0.273828,28.121435,-40.062939,-61.174175,0.245781,-0.006721,-0.09792,2.316034,-21.928654,-57.979153,12.2,2.5999,3.0376
1,0.18277,0.004876,-0.014746,14.96836,-9.804757,-55.238506,0.096855,0.027581,-0.369648,-2.994024,24.27496,-58.879421,9.8,5,5.0627
1,0.016022,-0.026374,-0.175635,14.235938,36.292042,-64.790512,-0.054512,-0.006721,0.121562,-5.664312,37.595882,-61.229275,13.3999,3,5.5688
1,-0.261322,-0.052863,0.02981,10.497535,6.583182,-56.016705,-0.320504,-0.066536,0.51231,5.169428,7.032528,-59.596584,10.5999,1,7.0876
1,0.210358,-0.06568,0.232813,3.295386,-24.956736,-60.746929,0.243461,-0.003303,-0.151021,5.276239,-30.626163,-58.070705,14.2,4.5999,2.5315
1,0.133332,0.04284,-0.083228,18.020117,-1.641306,-55.543682,0.085014,0.017327,-0.464009,-5.954229,16.248837,-54.256008,9,3.3999,5.0627
1,-0.031707,-0.057135,-0.159766,-21.820581,39.893116,-62.562725,-0.086129,-0.0149,0.163921,3.414667,22.657528,-61.610744,13.8,1,6.0752
1,-0.300384,-0.033698,0.077539,0.823462,4.431693,-60.426495,-0.320504,-0.071174,0.51707,8.648432,-3.343448,-59.52029,10.2,2.2,5.5688
1,0.230988,-0.061652,0.169946,4.439795,-24.468454,-59.282085,0.238456,0.000359,-0.204365,7.763422,-26.582584,-59.291409,12.2,4.5999,2.5315
1,0.096711,0.077508,-0.138159,4.516089,12.53411,-59.343121,0.07769,0.021111,-0.471211,-2.765142,0.974789,-55.934475,9.8,3,2.5315
1,0.085236,0.043451,-0.253027,17.516577,31.332935,-64.988876,-0.12043,-0.019417,0.216655,-2.887213,33.476009,-62.053249,13.3999,0.2,7.0876
1,-0.301483,-0.021613,0.141626,-11.24624,-6.218942,-57.054302,-0.306465,-0.069465,0.52415,7.900751,-15.855655,-59.764431,9.3999,2.5999,4.05
1,0.041657,-0.05213,0.293604,8.28501,-34.157787,-62.608501,0.231376,0.001946,-0.252461,3.307856,-9.507998,-59.932278,12.5999,5.3999,3.5439
1,0.07486,0.094598,-0.195288,-8.575952,16.531912,-54.857037,0.069999,0.018792,-0.478901,4.192865,17.011776,-60.344265,10.2,2.2,5.5688
1,0.066437,0.018426,-0.240088,-18.753565,38.687672,-63.417217,-0.154854,-0.02967,0.260478,-14.453375,22.581234,-58.955715,12.5999,1.8,8.1001
1,-0.26474,-0.022101,0.185327,1.342261,-16.854319,-58.198711,-0.288277,-0.073494,0.519634,-8.71607,-8.027896,-57.841824,9,2.2,6.5813
1,0.11026,-0.05567,0.285425,-6.638086,-31.670605,-61.555645,0.212333,0.006951,-0.296162,9.899652,-20.311222,-59.627102,11.8,4.2,0.0002
1,0.072052,0.091302,-0.241553,14.34275,12.381522,-61.464092,0.065239,0.020989,-0.480366,-3.711187,27.403011,-59.672878,9.8,5.3999,4.5564
1,0.035065,-0.008673,-0.220312,-8.301293,30.325857,-64.56163,-0.191109,-0.039802,0.301982,-10.562384,8.100644,-59.062527,11,1.3999,6.5813
1,-0.225067,-0.077277,-0.032202,-10.132348,13.281791,-62.333843,-0.256539,-0.074836,0.504253,-11.950933,-27.177677,-56.987331,9.8,3.8,4.5564
1,0.173981,-0.062384,0.260889,16.234838,-42.931591,-60.212872,0.194999,0.007439,-0.334736,13.378656,-12.178287,-59.810207,13,3.8,2.5315
1,0.159211,0.018426,-0.03916,-4.456079,-2.160105,-55.955669,0.066581,0.022332,-0.475117,4.345453,11.793271,-60.16116,11.8,1.8,3.0376
1,-0.004608,-0.034552,-0.182349,12.328589,31.439747,-65.919662,-0.227242,-0.042366,0.347637,-9.067022,19.651546,-61.259792,12.2,1,8.1001
1,-0.282196,-0.050666,0.03457,-11.475121,5.240408,-58.671734,-0.229195,-0.071541,0.48814,-1.544439,-32.350407,-61.061428,9.8,3,5.5688
1,0.20633,-0.064215,0.213159,17.089331,-32.998119,-65.599228,0.159721,-0.025642,0.107524,3.551996,-44.801579,-63.075588,11.8,3,4.5564
1,0.110138,0.057001,-0.10105,19.988501,-7.439645,-60.121319,0.068901,0.023308,-0.470845,-2.185308,26.960506,-62.511013,8.5999,5.3999,6.5813
1,0.076569,0.06286,-0.270728,-12.924706,26.770559,-65.400864,0.023491,0.009758,-0.096455,-1.605474,26.441708,-67.897362,11.8,1.8,7.0876
1,-0.303558,-0.036872,0.096582,19.271338,-13.619454,-64.790512,-0.176094,-0.072883,0.457622,-1.803839,-20.784245,-64.174217,10.5999,3.3999,6.0752
1,-0.008392,-0.053595,0.285791,8.025611,-42.473827,-63.676617,0.195121,-0.022712,0.028667,8.54162,-37.065372,-65.181297,13.8,3.3999,3.0376
1,0.084259,0.080316,-0.179663,10.848487,19.003836,-62.852642,0.080864,0.022209,-0.438862,-10.653936,29.874935,-63.228176,9.3999,5.3999,8.6064
1,0.067414,0.02099,-0.256323,10.695899,33.225025,-67.231918,-0.013497,-0.002205,-0.00124,-2.994024,40.754452,-68.645042,11,3.8,7.594
1,-0.283661,-0.022956,0.164941,-21.637476,-9.530099,-61.73875,-0.109078,-0.064949,0.403789,9.243525,-36.47028,-66.600365,11,5,7.0876
1,0.089264,-0.05567,0.284326,16.631567,-42.046581,-66.972519,0.221122,-0.013191,-0.049702,1.9956,-25.514469,-65.013451,11.8,2.5999,2.0251
1,0.069611,0.085809,-0.231421,-11.795556,13.327567,-62.333843,0.085502,0.021233,-0.411641,-5.237066,16.554012,-65.562767,7.8,3.8,6.5813
1,0.043854,-0.007575,-0.226782,-1.389063,30.997244,-69.795395,-0.035958,-0.008552,0.056865,-8.349859,29.249325,-66.707176,9.8,1.3999,9.6189
1,-0.217621,-0.033454,0.208887,5.233252,-28.847727,-63.691875,-0.055001,-0.062141,0.36375,13.149775,-37.889347,-67.470116,9.3999,3,7.594
1,0.158722,-0.062995,0.271875,3.478491,-33.440624,-66.499496,0.236503,-0.010139,-0.104268,11.410273,-37.355289,-65.135521,11.8,5.3999,5.5688
1,0.17508,0.001459,-0.015723,26.122534,-10.582955,-63.203594,0.091728,0.02282,-0.376606,-5.19129,36.61932,-67.531151,9.3999,2.5999,9.1125
1,0.011261,-0.034308,-0.197485,-13.733422,35.071339,-67.018295,-0.058541,-0.016975,0.110698,-3.695929,20.017757,-66.173119,9.8,3.8,9.6189
1,-0.262298,-0.066779,0.012231,-6.729639,12.320487,-63.874981,-0.317696,-0.077644,0.49998,-6.183111,-12.330874,-60.176418,10.5999,4.5999,6.5813
1,0.211823,-0.069586,0.234155,2.547705,-37.377392,-62.150738,0.246147,-0.007576,-0.152363,14.233149,-25.392399,-65.211815,14.2,5,4.05
1,0.131134,0.042474,-0.077124,-13.214623,-0.985178,-59.633038,0.084892,0.015862,-0.462056,9.792841,-1.146182,-61.961697,8.5999,5,10.1252
1,-0.03537,-0.063971,-0.169287,9.002173,20.59075,-67.567612,-0.088204,-0.022957,0.161235,-13.812506,31.812801,-64.067406,7.8,3,9.6189
