Adaptive control state trajectory ( x, y, z, x_dot, y_dot, z_dot, roll, pitch, yaw, yaw_dot )
-0.02444,0.00716,0.04456,0.028,0.008,0.492
-0.02444,0.00716,0.04456,0.028,0.008,0.492
-0.02444,0.00716,0.04456,0.028,0.008,0.492
-0.02444,0.00716,0.04456,0.028,0.008,0.492
-0.02444,0.00716,0.04456,0.028,0.008,0.492
-0.02444,0.00716,0.04456,0.028,0.008,0.492
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02444,0.00715,0.04449,0.036,0.014,0.475
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02445,0.00698,0.04447,0.059,0.021,0.441
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02446,0.00692,0.04437,0.056,0.019,0.453
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02448,0.00691,0.04433,0.03,0.019,0.504
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02445,0.00684,0.04434,0.033,0.007,0.479
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.00677,0.04426,0.057,0.026,0.462
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.0067,0.04418,0.06,0.024,0.466
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02446,0.00659,0.04418,0.036,0.007,0.499
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00656,0.04418,0.032,0.0,0.492
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02444,0.00652,0.04409,0.054,0.018,0.482
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00645,0.04404,0.061,0.019,0.479
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.02442,0.00635,0.04403,0.038,0.003,0.511
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.0244,0.00629,0.044,0.029,-0.014,0.501
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02439,0.00628,0.04392,0.048,0.005,0.502
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00622,0.04389,0.058,0.01,0.495
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00618,0.04385,0.036,0.003,0.528
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02436,0.00616,0.04381,0.021,-0.007,0.535
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02432,0.00606,0.04377,0.038,-0.01,0.516
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00598,0.04373,0.052,-0.001,0.509
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02429,0.00596,0.04367,0.034,-0.007,0.528
-0.02428,0.00594,0.04365,0.014,-0.015,0.545
-0.02428,0.00594,0.04365,0.014,-0.015,0.545
