Optimal control state trajectory ( x, y, z, r, p, w, x_dot, y_dot, z_dot, r_dot, p_dot, w_dot )
44.550326,27.300475,26.250000,0.000000,0.000000,1.000000,0.142625,0.279918,0.150000,0.000000,0.000000,0.000000
45.241353,28.711035,27.000000,0.000000,0.000000,1.000000,0.133763,0.284260,0.150000,0.000000,0.000000,0.000000
45.887731,30.142605,27.750000,0.000000,0.000000,1.000000,0.124768,0.288321,0.150000,0.000000,0.000000,0.000000
46.488824,31.593772,28.500000,0.000000,0.000000,1.000000,0.115650,0.292098,0.150000,0.000000,0.000000,0.000000
47.044038,33.063104,29.250000,0.000000,0.000000,1.000000,0.106418,0.295586,0.150000,0.000000,0.000000,0.000000
47.552826,34.549150,30.000000,0.000000,0.000000,1.000000,0.097081,0.298783,0.150000,0.000000,0.000000,0.000000
48.014684,36.050445,30.750000,0.000000,0.000000,1.000000,0.087648,0.301685,0.150000,0.000000,0.000000,0.000000
48.429158,37.565506,31.500000,0.000000,0.000000,1.000000,0.078128,0.304289,0.150000,0.000000,0.000000,0.000000
48.795838,39.092838,32.250000,0.000000,0.000000,1.000000,0.068532,0.306593,0.150000,0.000000,0.000000,0.000000
49.114363,40.630934,33.000000,0.000000,0.000000,1.000000,0.058868,0.308595,0.150000,0.000000,0.000000,0.000000
49.384417,42.178277,33.750000,0.000000,0.000000,1.000000,0.049145,0.310291,0.150000,0.000000,0.000000,0.000000
49.605735,43.733338,34.500000,0.000000,0.000000,1.000000,0.039375,0.311682,0.150000,0.000000,0.000000,0.000000
49.778098,45.294584,35.250000,0.000000,0.000000,1.000000,0.029565,0.312765,0.150000,0.000000,0.000000,0.000000
49.901336,46.860474,36.000000,0.000000,0.000000,1.000000,0.019726,0.313539,0.150000,0.000000,0.000000,0.000000
49.975328,48.429462,36.750000,0.000000,0.000000,1.000000,0.009868,0.314004,0.150000,0.000000,0.000000,0.000000
50.000000,50.000000,37.500000,0.000000,0.000000,1.000000,0.000000,0.314159,0.150000,0.000000,0.000000,0.000000
49.975328,51.570538,38.250000,0.000000,0.000000,1.000000,-0.009868,0.314004,0.150000,0.000000,0.000000,0.000000
49.901336,53.139526,39.000000,0.000000,0.000000,1.000000,-0.019726,0.313539,0.150000,0.000000,0.000000,0.000000
49.778098,54.705416,39.750000,0.000000,0.000000,1.000000,-0.029565,0.312765,0.150000,0.000000,0.000000,0.000000
49.605735,56.266662,40.500000,0.000000,0.000000,1.000000,-0.039375,0.311682,0.150000,0.000000,0.000000,0.000000
49.384417,57.821723,41.250000,0.000000,0.000000,1.000000,-0.049145,0.310291,0.150000,0.000000,0.000000,0.000000
49.114363,59.369066,42.000000,0.000000,0.000000,1.000000,-0.058868,0.308595,0.150000,0.000000,0.000000,0.000000
48.795838,60.907162,42.750000,0.000000,0.000000,1.000000,-0.068532,0.306593,0.150000,0.000000,0.000000,0.000000
48.429158,62.434494,43.500000,0.000000,0.000000,1.000000,-0.078128,0.304289,0.150000,0.000000,0.000000,0.000000
48.014684,63.949555,44.250000,0.000000,0.000000,1.000000,-0.087648,0.301685,0.150000,0.000000,0.000000,0.000000
47.552826,65.450850,45.000000,0.000000,0.000000,1.000000,-0.097081,0.298783,0.150000,0.000000,0.000000,0.000000
47.044038,66.936896,45.750000,0.000000,0.000000,1.000000,-0.106418,0.295586,0.150000,0.000000,0.000000,0.000000
46.488824,68.406228,46.500000,0.000000,0.000000,1.000000,-0.115650,0.292098,0.150000,0.000000,0.000000,0.000000
45.887731,69.857395,47.250000,0.000000,0.000000,1.000000,-0.124768,0.288321,0.150000,0.000000,0.000000,0.000000
45.241353,71.288965,48.000000,0.000000,0.000000,1.000000,-0.133763,0.284260,0.150000,0.000000,0.000000,0.000000
44.550326,72.699525,48.750000,0.000000,0.000000,1.000000,-0.142625,0.279918,0.150000,0.000000,0.000000,0.000000
43.815334,74.087684,49.500000,0.000000,0.000000,1.000000,-0.151347,0.275300,0.150000,0.000000,0.000000,0.000000
43.037101,75.452071,50.250000,0.000000,0.000000,1.000000,-0.159920,0.270410,0.150000,0.000000,0.000000,0.000000
42.216396,76.791340,51.000000,0.000000,0.000000,1.000000,-0.168335,0.265253,0.150000,0.000000,0.000000,0.000000
41.354029,78.104169,51.750000,0.000000,0.000000,1.000000,-0.176584,0.259835,0.150000,0.000000,0.000000,0.000000
40.450850,79.389263,52.500000,0.000000,0.000000,1.000000,-0.184658,0.254160,0.150000,0.000000,0.000000,0.000000
39.507751,80.645353,53.250000,0.000000,0.000000,1.000000,-0.192550,0.248235,0.150000,0.000000,0.000000,0.000000
38.525662,81.871199,54.000000,0.000000,0.000000,1.000000,-0.200253,0.242064,0.150000,0.000000,0.000000,0.000000
37.505553,83.065593,54.750000,0.000000,0.000000,1.000000,-0.207757,0.235654,0.150000,0.000000,0.000000,0.000000
36.448431,84.227355,55.500000,0.000000,0.000000,1.000000,-0.215057,0.229012,0.150000,0.000000,0.000000,0.000000
35.355339,85.355339,56.250000,0.000000,0.000000,1.000000,-0.222144,0.222144,0.150000,0.000000,0.000000,0.000000
34.227355,86.448431,57.000000,0.000000,0.000000,1.000000,-0.229012,0.215057,0.150000,0.000000,0.000000,0.000000
33.065593,87.505553,57.750000,0.000000,0.000000,1.000000,-0.235654,0.207757,0.150000,0.000000,0.000000,0.000000
31.871199,88.525662,58.500000,0.000000,0.000000,1.000000,-0.242064,0.200253,0.150000,0.000000,0.000000,0.000000
30.645353,89.507751,59.250000,0.000000,0.000000,1.000000,-0.248235,0.192550,0.150000,0.000000,0.000000,0.000000
29.389263,90.450850,60.000000,0.000000,0.000000,1.000000,-0.254160,0.184658,0.150000,0.000000,0.000000,0.000000
28.104169,91.354029,60.750000,0.000000,0.000000,1.000000,-0.259835,0.176584,0.150000,0.000000,0.000000,0.000000
26.791340,92.216396,61.500000,0.000000,0.000000,1.000000,-0.265253,0.168335,0.150000,0.000000,0.000000,0.000000
25.452071,93.037101,62.250000,0.000000,0.000000,1.000000,-0.270410,0.159920,0.150000,0.000000,0.000000,0.000000
24.087684,93.815334,63.000000,0.000000,0.000000,1.000000,-0.275300,0.151347,0.150000,0.000000,0.000000,0.000000
22.699525,94.550326,63.750000,0.000000,0.000000,1.000000,-0.279918,0.142625,0.150000,0.000000,0.000000,0.000000
21.288965,95.241353,64.500000,0.000000,0.000000,1.000000,-0.284260,0.133763,0.150000,0.000000,0.000000,0.000000
19.857395,95.887731,65.250000,0.000000,0.000000,1.000000,-0.288321,0.124768,0.150000,0.000000,0.000000,0.000000
18.406228,96.488824,66.000000,0.000000,0.000000,1.000000,-0.292098,0.115650,0.150000,0.000000,0.000000,0.000000
16.936896,97.044038,66.750000,0.000000,0.000000,1.000000,-0.295586,0.106418,0.150000,0.000000,0.000000,0.000000
15.450850,97.552826,67.500000,0.000000,0.000000,1.000000,-0.298783,0.097081,0.150000,0.000000,0.000000,0.000000
13.949555,98.014684,68.250000,0.000000,0.000000,1.000000,-0.301685,0.087648,0.150000,0.000000,0.000000,0.000000
12.434494,98.429158,69.000000,0.000000,0.000000,1.000000,-0.304289,0.078128,0.150000,0.000000,0.000000,0.000000
10.907162,98.795838,69.750000,0.000000,0.000000,1.000000,-0.306593,0.068532,0.150000,0.000000,0.000000,0.000000
9.369066,99.114363,70.500000,0.000000,0.000000,1.000000,-0.308595,0.058868,0.150000,0.000000,0.000000,0.000000
7.821723,99.384417,71.250000,0.000000,0.000000,1.000000,-0.310291,0.049145,0.150000,0.000000,0.000000,0.000000
6.266662,99.605735,72.000000,0.000000,0.000000,1.000000,-0.311682,0.039375,0.150000,0.000000,0.000000,0.000000
4.705416,99.778098,72.750000,0.000000,0.000000,1.000000,-0.312765,0.029565,0.150000,0.000000,0.000000,0.000000
3.139526,99.901336,73.500000,0.000000,0.000000,1.000000,-0.313539,0.019726,0.150000,0.000000,0.000000,0.000000
1.570538,99.975328,74.250000,0.000000,0.000000,1.000000,-0.314004,0.009868,0.150000,0.000000,0.000000,0.000000
0.000000,100.000000,75.000000,0.000000,0.000000,1.000000,-0.314159,0.000000,0.150000,0.000000,0.000000,0.000000
-1.570538,99.975328,75.750000,0.000000,0.000000,1.000000,-0.314004,-0.009868,0.150000,0.000000,0.000000,0.000000
-3.139526,99.901336,76.500000,0.000000,0.000000,1.000000,-0.313539,-0.019726,0.150000,0.000000,0.000000,0.000000
-4.705416,99.778098,77.250000,0.000000,0.000000,1.000000,-0.312765,-0.029565,0.150000,0.000000,0.000000,0.000000
-6.266662,99.605735,78.000000,0.000000,0.000000,1.000000,-0.311682,-0.039375,0.150000,0.000000,0.000000,0.000000
-7.821723,99.384417,78.750000,0.000000,0.000000,1.000000,-0.310291,-0.049145,0.150000,0.000000,0.000000,0.000000
-9.369066,99.114363,79.500000,0.000000,0.000000,1.000000,-0.308595,-0.058868,0.150000,0.000000,0.000000,0.000000
-10.907162,98.795838,80.250000,0.000000,0.000000,1.000000,-0.306593,-0.068532,0.150000,0.000000,0.000000,0.000000
-12.434494,98.429158,81.000000,0.000000,0.000000,1.000000,-0.304289,-0.078128,0.150000,0.000000,0.000000,0.000000
-13.949555,98.014684,81.750000,0.000000,0.000000,1.000000,-0.301685,-0.087648,0.150000,0.000000,0.000000,0.000000
-15.450850,97.552826,82.500000,0.000000,0.000000,1.000000,-0.298783,-0.097081,0.150000,0.000000,0.000000,0.000000
-16.936896,97.044038,83.250000,0.000000,0.000000,1.000000,-0.295586,-0.106418,0.150000,0.000000,0.000000,0.000000
-18.406228,96.488824,84.000000,0.000000,0.000000,1.000000,-0.292098,-0.115650,0.150000,0.000000,0.000000,0.000000
-19.857395,95.887731,84.750000,0.000000,0.000000,1.000000,-0.288321,-0.124768,0.150000,0.000000,0.000000,0.000000
-21.288965,95.241353,85.500000,0.000000,0.000000,1.000000,-0.284260,-0.133763,0.150000,0.000000,0.000000,0.000000
-22.699525,94.550326,86.250000,0.000000,0.000000,1.000000,-0.279918,-0.142625,0.150000,0.000000,0.000000,0.000000
-24.087684,93.815334,87.000000,0.000000,0.000000,1.000000,-0.275300,-0.151347,0.150000,0.000000,0.000000,0.000000
-25.452071,93.037101,87.750000,0.000000,0.000000,1.000000,-0.270410,-0.159920,0.150000,0.000000,0.000000,0.000000
-26.791340,92.216396,88.500000,0.000000,0.000000,1.000000,-0.265253,-0.168335,0.150000,0.000000,0.000000,0.000000
-28.104169,91.354029,89.250000,0.000000,0.000000,1.000000,-0.259835,-0.176584,0.150000,0.000000,0.000000,0.000000
-29.389263,90.450850,90.000000,0.000000,0.000000,1.000000,-0.254160,-0.184658,0.150000,0.000000,0.000000,0.000000
-30.645353,89.507751,90.750000,0.000000,0.000000,1.000000,-0.248235,-0.192550,0.150000,0.000000,0.000000,0.000000
-31.871199,88.525662,91.500000,0.000000,0.000000,1.000000,-0.242064,-0.200253,0.150000,0.000000,0.000000,0.000000
-33.065593,87.505553,92.250000,0.000000,0.000000,1.000000,-0.235654,-0.207757,0.150000,0.000000,0.000000,0.000000
-34.227355,86.448431,93.000000,0.000000,0.000000,1.000000,-0.229012,-0.215057,0.150000,0.000000,0.000000,0.000000
-35.355339,85.355339,93.750000,0.000000,0.000000,1.000000,-0.222144,-0.222144,0.150000,0.000000,0.000000,0.000000
-36.448431,84.227355,94.500000,0.000000,0.000000,1.000000,-0.215057,-0.229012,0.150000,0.000000,0.000000,0.000000
-37.505553,83.065593,95.250000,0.000000,0.000000,1.000000,-0.207757,-0.235654,0.150000,0.000000,0.000000,0.000000
-38.525662,81.871199,96.000000,0.000000,0.000000,1.000000,-0.200253,-0.242064,0.150000,0.000000,0.000000,0.000000
-39.507751,80.645353,96.750000,0.000000,0.000000,1.000000,-0.192550,-0.248235,0.150000,0.000000,0.000000,0.000000
-40.450850,79.389263,97.500000,0.000000,0.000000,1.000000,-0.184658,-0.254160,0.150000,0.000000,0.000000,0.000000
-41.354029,78.104169,98.250000,0.000000,0.000000,1.000000,-0.176584,-0.259835,0.150000,0.000000,0.000000,0.000000
-42.216396,76.791340,99.000000,0.000000,0.000000,1.000000,-0.168335,-0.265253,0.150000,0.000000,0.000000,0.000000
-43.037101,75.452071,99.750000,0.000000,0.000000,1.000000,-0.159920,-0.270410,0.150000,0.000000,0.000000,0.000000
-43.815334,74.087684,100.500000,0.000000,0.000000,1.000000,-0.151347,-0.275300,0.150000,0.000000,0.000000,0.000000
-44.550326,72.699525,101.250000,0.000000,0.000000,1.000000,-0.142625,-0.279918,0.150000,0.000000,0.000000,0.000000
-45.241353,71.288965,102.000000,0.000000,0.000000,1.000000,-0.133763,-0.284260,0.150000,0.000000,0.000000,0.000000
-45.887731,69.857395,102.750000,0.000000,0.000000,1.000000,-0.124768,-0.288321,0.150000,0.000000,0.000000,0.000000
-46.488824,68.406228,103.500000,0.000000,0.000000,1.000000,-0.115650,-0.292098,0.150000,0.000000,0.000000,0.000000
-47.044038,66.936896,104.250000,0.000000,0.000000,1.000000,-0.106418,-0.295586,0.150000,0.000000,0.000000,0.000000
-47.552826,65.450850,105.000000,0.000000,0.000000,1.000000,-0.097081,-0.298783,0.150000,0.000000,0.000000,0.000000
-48.014684,63.949555,105.750000,0.000000,0.000000,1.000000,-0.087648,-0.301685,0.150000,0.000000,0.000000,0.000000
-48.429158,62.434494,106.500000,0.000000,0.000000,1.000000,-0.078128,-0.304289,0.150000,0.000000,0.000000,0.000000
-48.795838,60.907162,107.250000,0.000000,0.000000,1.000000,-0.068532,-0.306593,0.150000,0.000000,0.000000,0.000000
-49.114363,59.369066,108.000000,0.000000,0.000000,1.000000,-0.058868,-0.308595,0.150000,0.000000,0.000000,0.000000
-49.384417,57.821723,108.750000,0.000000,0.000000,1.000000,-0.049145,-0.310291,0.150000,0.000000,0.000000,0.000000
-49.605735,56.266662,109.500000,0.000000,0.000000,1.000000,-0.039375,-0.311682,0.150000,0.000000,0.000000,0.000000
-49.778098,54.705416,110.250000,0.000000,0.000000,1.000000,-0.029565,-0.312765,0.150000,0.000000,0.000000,0.000000
-49.901336,53.139526,111.000000,0.000000,0.000000,1.000000,-0.019726,-0.313539,0.150000,0.000000,0.000000,0.000000
-49.975328,51.570538,111.750000,0.000000,0.000000,1.000000,-0.009868,-0.314004,0.150000,0.000000,0.000000,0.000000
-50.000000,50.000000,112.500000,0.000000,0.000000,1.000000,-0.000000,-0.314159,0.150000,0.000000,0.000000,0.000000
-49.975328,48.429462,113.250000,0.000000,0.000000,1.000000,0.009868,-0.314004,0.150000,0.000000,0.000000,0.000000
-49.901336,46.860474,114.000000,0.000000,0.000000,1.000000,0.019726,-0.313539,0.150000,0.000000,0.000000,0.000000
-49.778098,45.294584,114.750000,0.000000,0.000000,1.000000,0.029565,-0.312765,0.150000,0.000000,0.000000,0.000000
-49.605735,43.733338,115.500000,0.000000,0.000000,1.000000,0.039375,-0.311682,0.150000,0.000000,0.000000,0.000000
-49.384417,42.178277,116.250000,0.000000,0.000000,1.000000,0.049145,-0.310291,0.150000,0.000000,0.000000,0.000000
-49.114363,40.630934,117.000000,0.000000,0.000000,1.000000,0.058868,-0.308595,0.150000,0.000000,0.000000,0.000000
-48.795838,39.092838,117.750000,0.000000,0.000000,1.000000,0.068532,-0.306593,0.150000,0.000000,0.000000,0.000000
-48.429158,37.565506,118.500000,0.000000,0.000000,1.000000,0.078128,-0.304289,0.150000,0.000000,0.000000,0.000000
-48.014684,36.050445,119.250000,0.000000,0.000000,1.000000,0.087648,-0.301685,0.150000,0.000000,0.000000,0.000000
-47.552826,34.549150,120.000000,0.000000,0.000000,1.000000,0.097081,-0.298783,0.150000,0.000000,0.000000,0.000000
-47.044038,33.063104,120.750000,0.000000,0.000000,1.000000,0.106418,-0.295586,0.150000,0.000000,0.000000,0.000000
-46.488824,31.593772,121.500000,0.000000,0.000000,1.000000,0.115650,-0.292098,0.150000,0.000000,0.000000,0.000000
-45.887731,30.142605,122.250000,0.000000,0.000000,1.000000,0.124768,-0.288321,0.150000,0.000000,0.000000,0.000000
-45.241353,28.711035,123.000000,0.000000,0.000000,1.000000,0.133763,-0.284260,0.150000,0.000000,0.000000,0.000000
-44.550326,27.300475,123.750000,0.000000,0.000000,1.000000,0.142625,-0.279918,0.150000,0.000000,0.000000,0.000000
-43.815334,25.912316,124.500000,0.000000,0.000000,1.000000,0.151347,-0.275300,0.150000,0.000000,0.000000,0.000000
-43.037101,24.547929,125.250000,0.000000,0.000000,1.000000,0.159920,-0.270410,0.150000,0.000000,0.000000,0.000000
-42.216396,23.208660,126.000000,0.000000,0.000000,1.000000,0.168335,-0.265253,0.150000,0.000000,0.000000,0.000000
-41.354029,21.895831,126.750000,0.000000,0.000000,1.000000,0.176584,-0.259835,0.150000,0.000000,0.000000,0.000000
-40.450850,20.610737,127.500000,0.000000,0.000000,1.000000,0.184658,-0.254160,0.150000,0.000000,0.000000,0.000000
-39.507751,19.354647,128.250000,0.000000,0.000000,1.000000,0.192550,-0.248235,0.150000,0.000000,0.000000,0.000000
-38.525662,18.128801,129.000000,0.000000,0.000000,1.000000,0.200253,-0.242064,0.150000,0.000000,0.000000,0.000000
-37.505553,16.934407,129.750000,0.000000,0.000000,1.000000,0.207757,-0.235654,0.150000,0.000000,0.000000,0.000000
-36.448431,15.772645,130.500000,0.000000,0.000000,1.000000,0.215057,-0.229012,0.150000,0.000000,0.000000,0.000000
-35.355339,14.644661,131.250000,0.000000,0.000000,1.000000,0.222144,-0.222144,0.150000,0.000000,0.000000,0.000000
-34.227355,13.551569,132.000000,0.000000,0.000000,1.000000,0.229012,-0.215057,0.150000,0.000000,0.000000,0.000000
-33.065593,12.494447,132.750000,0.000000,0.000000,1.000000,0.235654,-0.207757,0.150000,0.000000,0.000000,0.000000
-31.871199,11.474338,133.500000,0.000000,0.000000,1.000000,0.242064,-0.200253,0.150000,0.000000,0.000000,0.000000
-30.645353,10.492249,134.250000,0.000000,0.000000,1.000000,0.248235,-0.192550,0.150000,0.000000,0.000000,0.000000
-29.389263,9.549150,135.000000,0.000000,0.000000,1.000000,0.254160,-0.184658,0.150000,0.000000,0.000000,0.000000
-28.104169,8.645971,135.750000,0.000000,0.000000,1.000000,0.259835,-0.176584,0.150000,0.000000,0.000000,0.000000
-26.791340,7.783604,136.500000,0.000000,0.000000,1.000000,0.265253,-0.168335,0.150000,0.000000,0.000000,0.000000
-25.452071,6.962899,137.250000,0.000000,0.000000,1.000000,0.270410,-0.159920,0.150000,0.000000,0.000000,0.000000
-24.087684,6.184666,138.000000,0.000000,0.000000,1.000000,0.275300,-0.151347,0.150000,0.000000,0.000000,0.000000
-22.699525,5.449674,138.750000,0.000000,0.000000,1.000000,0.279918,-0.142625,0.150000,0.000000,0.000000,0.000000
-21.288965,4.758647,139.500000,0.000000,0.000000,1.000000,0.284260,-0.133763,0.150000,0.000000,0.000000,0.000000
-19.857395,4.112269,140.250000,0.000000,0.000000,1.000000,0.288321,-0.124768,0.150000,0.000000,0.000000,0.000000
-18.406228,3.511176,141.000000,0.000000,0.000000,1.000000,0.292098,-0.115650,0.150000,0.000000,0.000000,0.000000
-16.936896,2.955962,141.750000,0.000000,0.000000,1.000000,0.295586,-0.106418,0.150000,0.000000,0.000000,0.000000
-15.450850,2.447174,142.500000,0.000000,0.000000,1.000000,0.298783,-0.097081,0.150000,0.000000,0.000000,0.000000
-13.949555,1.985316,143.250000,0.000000,0.000000,1.000000,0.301685,-0.087648,0.150000,0.000000,0.000000,0.000000
-12.434494,1.570842,144.000000,0.000000,0.000000,1.000000,0.304289,-0.078128,0.150000,0.000000,0.000000,0.000000
-10.907162,1.204162,144.750000,0.000000,0.000000,1.000000,0.306593,-0.068532,0.150000,0.000000,0.000000,0.000000
-9.369066,0.885637,145.500000,0.000000,0.000000,1.000000,0.308595,-0.058868,0.150000,0.000000,0.000000,0.000000
-7.821723,0.615583,146.250000,0.000000,0.000000,1.000000,0.310291,-0.049145,0.150000,0.000000,0.000000,0.000000
-6.266662,0.394265,147.000000,0.000000,0.000000,1.000000,0.311682,-0.039375,0.150000,0.000000,0.000000,0.000000
-4.705416,0.221902,147.750000,0.000000,0.000000,1.000000,0.312765,-0.029565,0.150000,0.000000,0.000000,0.000000
-3.139526,0.098664,148.500000,0.000000,0.000000,1.000000,0.313539,-0.019726,0.150000,0.000000,0.000000,0.000000
-1.570538,0.024672,149.250000,0.000000,0.000000,1.000000,0.314004,-0.009868,0.150000,0.000000,0.000000,0.000000
-0.000000,0.000000,150.000000,0.000000,0.000000,1.000000,0.314159,-0.000000,0.150000,0.000000,0.000000,0.000000
1.570538,0.024672,150.750000,0.000000,0.000000,1.000000,0.314004,0.009868,0.150000,0.000000,0.000000,0.000000
3.139526,0.098664,151.500000,0.000000,0.000000,1.000000,0.313539,0.019726,0.150000,0.000000,0.000000,0.000000
4.705416,0.221902,152.250000,0.000000,0.000000,1.000000,0.312765,0.029565,0.150000,0.000000,0.000000,0.000000
6.266662,0.394265,153.000000,0.000000,0.000000,1.000000,0.311682,0.039375,0.150000,0.000000,0.000000,0.000000
7.821723,0.615583,153.750000,0.000000,0.000000,1.000000,0.310291,0.049145,0.150000,0.000000,0.000000,0.000000
9.369066,0.885637,154.500000,0.000000,0.000000,1.000000,0.308595,0.058868,0.150000,0.000000,0.000000,0.000000
10.907162,1.204162,155.250000,0.000000,0.000000,1.000000,0.306593,0.068532,0.150000,0.000000,0.000000,0.000000
12.434494,1.570842,156.000000,0.000000,0.000000,1.000000,0.304289,0.078128,0.150000,0.000000,0.000000,0.000000
13.949555,1.985316,156.750000,0.000000,0.000000,1.000000,0.301685,0.087648,0.150000,0.000000,0.000000,0.000000
15.450850,2.447174,157.500000,0.000000,0.000000,1.000000,0.298783,0.097081,0.150000,0.000000,0.000000,0.000000
16.936896,2.955962,158.250000,0.000000,0.000000,1.000000,0.295586,0.106418,0.150000,0.000000,0.000000,0.000000
18.406228,3.511176,159.000000,0.000000,0.000000,1.000000,0.292098,0.115650,0.150000,0.000000,0.000000,0.000000
19.857395,4.112269,159.750000,0.000000,0.000000,1.000000,0.288321,0.124768,0.150000,0.000000,0.000000,0.000000
21.288965,4.758647,160.500000,0.000000,0.000000,1.000000,0.284260,0.133763,0.150000,0.000000,0.000000,0.000000
22.699525,5.449674,161.250000,0.000000,0.000000,1.000000,0.279918,0.142625,0.150000,0.000000,0.000000,0.000000
24.087684,6.184666,162.000000,0.000000,0.000000,1.000000,0.275300,0.151347,0.150000,0.000000,0.000000,0.000000
25.452071,6.962899,162.750000,0.000000,0.000000,1.000000,0.270410,0.159920,0.150000,0.000000,0.000000,0.000000
26.791340,7.783604,163.500000,0.000000,0.000000,1.000000,0.265253,0.168335,0.150000,0.000000,0.000000,0.000000
28.104169,8.645971,164.250000,0.000000,0.000000,1.000000,0.259835,0.176584,0.150000,0.000000,0.000000,0.000000
29.389263,9.549150,165.000000,0.000000,0.000000,1.000000,0.254160,0.184658,0.150000,0.000000,0.000000,0.000000
30.645353,10.492249,165.750000,0.000000,0.000000,1.000000,0.248235,0.192550,0.150000,0.000000,0.000000,0.000000
31.871199,11.474338,166.500000,0.000000,0.000000,1.000000,0.242064,0.200253,0.150000,0.000000,0.000000,0.000000
33.065593,12.494447,167.250000,0.000000,0.000000,1.000000,0.235654,0.207757,0.150000,0.000000,0.000000,0.000000
34.227355,13.551569,168.000000,0.000000,0.000000,1.000000,0.229012,0.215057,0.150000,0.000000,0.000000,0.000000
35.355339,14.644661,168.750000,0.000000,0.000000,1.000000,0.222144,0.222144,0.150000,0.000000,0.000000,0.000000
